GEO_ID,NAME,H002001,H002001ERR,H002002,H002003,H002004,H002005,H002006
1400000US24025303501,"Census Tract 3035.01, Harford County, Maryland",2601,null,2601,2601,0,0,0
1400000US24025303502,"Census Tract 3035.02, Harford County, Maryland",1368,null,1368,1368,0,0,0
1400000US24025303602,"Census Tract 3036.02, Harford County, Maryland",1405,null,1405,1405,0,0,0
1400000US24025303603,"Census Tract 3036.03, Harford County, Maryland",2213,null,2213,2213,0,0,0
1400000US24025303605,"Census Tract 3036.05, Harford County, Maryland",2659,null,2659,2659,0,0,0
1400000US24025303606,"Census Tract 3036.06, Harford County, Maryland",1042,null,1042,1042,0,0,0
1400000US24025303700,"Census Tract 3037, Harford County, Maryland",1530,null,566,566,0,964,0
1400000US24025303801,"Census Tract 3038.01, Harford County, Maryland",1297,null,1297,1297,0,0,0
1400000US24025303802,"Census Tract 3038.02, Harford County, Maryland",801,null,801,801,0,0,0
1400000US24025303803,"Census Tract 3038.03, Harford County, Maryland",2193,null,2193,2193,0,0,0
1400000US24025303900,"Census Tract 3039, Harford County, Maryland",1000,null,1000,1000,0,0,0
1400000US24025304101,"Census Tract 3041.01, Harford County, Maryland",1644,null,0,0,0,1644,0
1400000US24025304102,"Census Tract 3041.02, Harford County, Maryland",1379,null,0,0,0,1379,0
1400000US24025304201,"Census Tract 3042.01, Harford County, Maryland",2321,null,1350,1350,0,971,0
1400000US24025304202,"Census Tract 3042.02, Harford County, Maryland",2409,null,1356,1356,0,1053,0
1400000US24025305100,"Census Tract 3051, Harford County, Maryland",2738,null,0,0,0,2738,0
1400000US24025305200,"Census Tract 3052, Harford County, Maryland",1131,null,0,0,0,1131,0
1400000US24025305300,"Census Tract 3053, Harford County, Maryland",897,null,0,0,0,897,0
1400000US24025306100,"Census Tract 3061, Harford County, Maryland",1995,null,1995,1995,0,0,0
1400000US24025306200,"Census Tract 3062, Harford County, Maryland",1154,null,1154,1154,0,0,0
1400000US24025306300,"Census Tract 3063, Harford County, Maryland",1054,null,922,922,0,132,0
1400000US24025306400,"Census Tract 3064, Harford County, Maryland",2357,null,2321,2321,0,36,0
1400000US24025306500,"Census Tract 3065, Harford County, Maryland",867,null,692,692,0,175,0
1400000US24027601103,"Census Tract 6011.03, Howard County, Maryland",2072,null,2072,2072,0,0,0
1400000US24027601104,"Census Tract 6011.04, Howard County, Maryland",1736,null,1736,1736,0,0,0
1400000US24027601105,"Census Tract 6011.05, Howard County, Maryland",1674,null,1674,1674,0,0,0
1400000US24027601107,"Census Tract 6011.07, Howard County, Maryland",1807,null,1807,1807,0,0,0
1400000US24027601108,"Census Tract 6011.08, Howard County, Maryland",1520,null,1520,1520,0,0,0
1400000US24027601201,"Census Tract 6012.01, Howard County, Maryland",3007,null,3007,3007,0,0,0
1400000US24027601203,"Census Tract 6012.03, Howard County, Maryland",1044,null,1044,1044,0,0,0
1400000US24027601204,"Census Tract 6012.04, Howard County, Maryland",2025,null,2025,2025,0,0,0
1400000US24027602100,"Census Tract 6021, Howard County, Maryland",2571,null,2571,2571,0,0,0
1400000US24027602201,"Census Tract 6022.01, Howard County, Maryland",1123,null,1123,1123,0,0,0
1400000US24027602202,"Census Tract 6022.02, Howard County, Maryland",1951,null,1951,1951,0,0,0
1400000US24027602302,"Census Tract 6023.02, Howard County, Maryland",2515,null,2515,2515,0,0,0
1400000US24027602303,"Census Tract 6023.03, Howard County, Maryland",1246,null,1174,1174,0,72,0
1400000US24027602304,"Census Tract 6023.04, Howard County, Maryland",1585,null,1585,1585,0,0,0
1400000US24027602305,"Census Tract 6023.05, Howard County, Maryland",1267,null,1267,1267,0,0,0
1400000US24027602306,"Census Tract 6023.06, Howard County, Maryland",2264,null,2264,2264,0,0,0
1400000US24027602600,"Census Tract 6026, Howard County, Maryland",2997,null,2997,2997,0,0,0
1400000US24027602700,"Census Tract 6027, Howard County, Maryland",1791,null,1791,1791,0,0,0
1400000US24027602800,"Census Tract 6028, Howard County, Maryland",2242,null,2242,2242,0,0,0
1400000US24027602900,"Census Tract 6029, Howard County, Maryland",1829,null,1829,1829,0,0,0
1400000US24027603001,"Census Tract 6030.01, Howard County, Maryland",2070,null,1527,1527,0,543,0
1400000US24027603003,"Census Tract 6030.03, Howard County, Maryland",1400,null,296,0,296,1104,0
1400000US24027603004,"Census Tract 6030.04, Howard County, Maryland",2132,null,1133,925,208,999,0
1400000US24027604001,"Census Tract 6040.01, Howard County, Maryland",2119,null,0,0,0,2119,0
1400000US24027604002,"Census Tract 6040.02, Howard County, Maryland",2557,null,640,10,630,1917,0
1400000US24027605102,"Census Tract 6051.02, Howard County, Maryland",2732,null,2268,2268,0,464,0
1400000US24027605103,"Census Tract 6051.03, Howard County, Maryland",1693,null,1238,1238,0,455,0
1400000US24027605104,"Census Tract 6051.04, Howard County, Maryland",1445,null,157,85,72,1288,0
1400000US24027605401,"Census Tract 6054.01, Howard County, Maryland",2492,null,2492,2492,0,0,0
1400000US24027605402,"Census Tract 6054.02, Howard County, Maryland",3877,null,3877,3877,0,0,0
1400000US24027605502,"Census Tract 6055.02, Howard County, Maryland",2197,null,2197,2197,0,0,0
1400000US24027605503,"Census Tract 6055.03, Howard County, Maryland",2537,null,2537,2537,0,0,0
1400000US24027605504,"Census Tract 6055.04, Howard County, Maryland",778,null,778,778,0,0,0
1400000US24027605505,"Census Tract 6055.05, Howard County, Maryland",1874,null,1874,1874,0,0,0
1400000US24027605601,"Census Tract 6056.01, Howard County, Maryland",2856,null,2856,2856,0,0,0
1400000US24027605602,"Census Tract 6056.02, Howard County, Maryland",3074,null,3074,3074,0,0,0
1400000US24027606601,"Census Tract 6066.01, Howard County, Maryland",1066,null,1066,1066,0,0,0
1400000US24027606603,"Census Tract 6066.03, Howard County, Maryland",3070,null,3070,3070,0,0,0
1400000US24027606604,"Census Tract 6066.04, Howard County, Maryland",1636,null,1636,1636,0,0,0
1400000US24027606606,"Census Tract 6066.06, Howard County, Maryland",2094,null,2094,2094,0,0,0
1400000US24027606607,"Census Tract 6066.07, Howard County, Maryland",1607,null,1607,1607,0,0,0
1400000US24027606701,"Census Tract 6067.01, Howard County, Maryland",963,null,963,963,0,0,0
1400000US24027606704,"Census Tract 6067.04, Howard County, Maryland",2770,null,2770,2770,0,0,0
1400000US24027606705,"Census Tract 6067.05, Howard County, Maryland",859,null,859,859,0,0,0
1400000US24027606706,"Census Tract 6067.06, Howard County, Maryland",1956,null,1956,1956,0,0,0
1400000US24027606707,"Census Tract 6067.07, Howard County, Maryland",1510,null,1510,1510,0,0,0
1400000US24027606803,"Census Tract 6068.03, Howard County, Maryland",2471,null,2471,2471,0,0,0
1400000US24027606804,"Census Tract 6068.04, Howard County, Maryland",1321,null,1321,1321,0,0,0
1400000US24027606805,"Census Tract 6068.05, Howard County, Maryland",1320,null,1320,1320,0,0,0
1400000US24027606806,"Census Tract 6068.06, Howard County, Maryland",2184,null,2184,2184,0,0,0
1400000US24027606901,"Census Tract 6069.01, Howard County, Maryland",2086,null,2086,2086,0,0,0
1400000US24027606904,"Census Tract 6069.04, Howard County, Maryland",1465,null,1465,1465,0,0,0
1400000US24027606905,"Census Tract 6069.05, Howard County, Maryland",2538,null,2538,2538,0,0,0
1400000US24027606906,"Census Tract 6069.06, Howard County, Maryland",1999,null,1999,1999,0,0,0
1400000US24027606907,"Census Tract 6069.07, Howard County, Maryland",2268,null,2268,2268,0,0,0
1400000US24029950100,"Census Tract 9501, Kent County, Maryland",1796,null,0,0,0,1796,0
1400000US24029950200,"Census Tract 9502, Kent County, Maryland",2640,null,0,0,0,2640,0
1400000US24029950300,"Census Tract 9503, Kent County, Maryland",2574,null,2421,0,2421,153,0
1400000US24029950400,"Census Tract 9504, Kent County, Maryland",1769,null,68,0,68,1701,0
1400000US24029950500,"Census Tract 9505, Kent County, Maryland",1770,null,0,0,0,1770,0
1400000US24029990000,"Census Tract 9900, Kent County, Maryland",0,null,0,0,0,0,0
1400000US24031700101,"Census Tract 7001.01, Montgomery County, Maryland",1436,null,1156,1156,0,280,0
1400000US24031700103,"Census Tract 7001.03, Montgomery County, Maryland",1913,null,1166,1166,0,747,0
1400000US24031700104,"Census Tract 7001.04, Montgomery County, Maryland",1923,null,1923,1923,0,0,0
1400000US24031700105,"Census Tract 7001.05, Montgomery County, Maryland",2116,null,2116,2116,0,0,0
1400000US24031700204,"Census Tract 7002.04, Montgomery County, Maryland",796,null,187,187,0,609,0
1400000US24031700205,"Census Tract 7002.05, Montgomery County, Maryland",2065,null,1742,1742,0,323,0
1400000US24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1887,null,1765,1765,0,122,0
1400000US24031700207,"Census Tract 7002.07, Montgomery County, Maryland",2013,null,2013,2013,0,0,0
1400000US24031700208,"Census Tract 7002.08, Montgomery County, Maryland",773,null,368,368,0,405,0
1400000US24031700304,"Census Tract 7003.04, Montgomery County, Maryland",2678,null,2678,2678,0,0,0
1400000US24031700306,"Census Tract 7003.06, Montgomery County, Maryland",2464,null,2464,2464,0,0,0
1400000US24031700308,"Census Tract 7003.08, Montgomery County, Maryland",2427,null,2427,2427,0,0,0
1400000US24031700309,"Census Tract 7003.09, Montgomery County, Maryland",2220,null,2220,2220,0,0,0
1400000US24031700310,"Census Tract 7003.10, Montgomery County, Maryland",2395,null,2395,2395,0,0,0
1400000US24031700311,"Census Tract 7003.11, Montgomery County, Maryland",2108,null,1989,1989,0,119,0
1400000US24031700312,"Census Tract 7003.12, Montgomery County, Maryland",1840,null,1104,1104,0,736,0
1400000US24031700400,"Census Tract 7004, Montgomery County, Maryland",926,null,0,0,0,926,0
1400000US24031700500,"Census Tract 7005, Montgomery County, Maryland",2279,null,1582,0,1582,697,0
1400000US24031700604,"Census Tract 7006.04, Montgomery County, Maryland",2275,null,1257,1257,0,1018,0
1400000US24031700606,"Census Tract 7006.06, Montgomery County, Maryland",1459,null,1459,1459,0,0,0
1400000US24031700607,"Census Tract 7006.07, Montgomery County, Maryland",2519,null,2519,2519,0,0,0
1400000US24031700608,"Census Tract 7006.08, Montgomery County, Maryland",1891,null,1891,1891,0,0,0
1400000US24031700610,"Census Tract 7006.10, Montgomery County, Maryland",703,null,703,703,0,0,0
1400000US24031700611,"Census Tract 7006.11, Montgomery County, Maryland",1779,null,1718,1718,0,61,0
1400000US24031700613,"Census Tract 7006.13, Montgomery County, Maryland",2097,null,2056,2056,0,41,0
1400000US24031700614,"Census Tract 7006.14, Montgomery County, Maryland",2290,null,2290,2290,0,0,0
1400000US24031700615,"Census Tract 7006.15, Montgomery County, Maryland",997,null,997,997,0,0,0
1400000US24031700616,"Census Tract 7006.16, Montgomery County, Maryland",1538,null,1538,1538,0,0,0
1400000US24031700704,"Census Tract 7007.04, Montgomery County, Maryland",1040,null,1040,1040,0,0,0
1400000US24031700706,"Census Tract 7007.06, Montgomery County, Maryland",1316,null,1316,1316,0,0,0
1400000US24031700710,"Census Tract 7007.10, Montgomery County, Maryland",2105,null,2105,2105,0,0,0
1400000US24031700711,"Census Tract 7007.11, Montgomery County, Maryland",2050,null,2050,2050,0,0,0
1400000US24031700713,"Census Tract 7007.13, Montgomery County, Maryland",2101,null,2101,2101,0,0,0
1400000US24031700715,"Census Tract 7007.15, Montgomery County, Maryland",1769,null,1769,1769,0,0,0
1400000US24031700716,"Census Tract 7007.16, Montgomery County, Maryland",2728,null,2728,2728,0,0,0
1400000US24031700717,"Census Tract 7007.17, Montgomery County, Maryland",2050,null,2050,2050,0,0,0
1400000US24031700718,"Census Tract 7007.18, Montgomery County, Maryland",2212,null,2212,2212,0,0,0
1400000US24031700719,"Census Tract 7007.19, Montgomery County, Maryland",2497,null,2497,2497,0,0,0
1400000US24031700720,"Census Tract 7007.20, Montgomery County, Maryland",1114,null,1114,1114,0,0,0
1400000US24031700721,"Census Tract 7007.21, Montgomery County, Maryland",1440,null,1440,1440,0,0,0
1400000US24031700722,"Census Tract 7007.22, Montgomery County, Maryland",1825,null,1825,1825,0,0,0
1400000US24031700723,"Census Tract 7007.23, Montgomery County, Maryland",1981,null,1981,1981,0,0,0
1400000US24031700724,"Census Tract 7007.24, Montgomery County, Maryland",1278,null,1278,1278,0,0,0
1400000US24031700810,"Census Tract 7008.10, Montgomery County, Maryland",1816,null,1816,1816,0,0,0
1400000US24031700811,"Census Tract 7008.11, Montgomery County, Maryland",1582,null,1582,1582,0,0,0
1400000US24031700812,"Census Tract 7008.12, Montgomery County, Maryland",1777,null,1777,1777,0,0,0
1400000US24031700813,"Census Tract 7008.13, Montgomery County, Maryland",2089,null,2089,2089,0,0,0
1400000US24031700815,"Census Tract 7008.15, Montgomery County, Maryland",2585,null,2585,2585,0,0,0
1400000US24031700816,"Census Tract 7008.16, Montgomery County, Maryland",2843,null,2843,2843,0,0,0
1400000US24031700817,"Census Tract 7008.17, Montgomery County, Maryland",2643,null,2643,2643,0,0,0
1400000US24031700818,"Census Tract 7008.18, Montgomery County, Maryland",2650,null,2650,2650,0,0,0
1400000US24031700819,"Census Tract 7008.19, Montgomery County, Maryland",2499,null,2499,2499,0,0,0
1400000US24031700820,"Census Tract 7008.20, Montgomery County, Maryland",1021,null,1021,1021,0,0,0
1400000US24031700822,"Census Tract 7008.22, Montgomery County, Maryland",695,null,695,695,0,0,0
1400000US24031700823,"Census Tract 7008.23, Montgomery County, Maryland",1225,null,1225,1225,0,0,0
1400000US24031700824,"Census Tract 7008.24, Montgomery County, Maryland",1055,null,1055,1055,0,0,0
1400000US24031700826,"Census Tract 7008.26, Montgomery County, Maryland",2860,null,2860,2860,0,0,0
1400000US24031700828,"Census Tract 7008.28, Montgomery County, Maryland",881,null,881,881,0,0,0
1400000US24031700829,"Census Tract 7008.29, Montgomery County, Maryland",1279,null,1279,1279,0,0,0
1400000US24031700830,"Census Tract 7008.30, Montgomery County, Maryland",1051,null,1051,1051,0,0,0
1400000US24031700832,"Census Tract 7008.32, Montgomery County, Maryland",1011,null,1011,1011,0,0,0
1400000US24031700833,"Census Tract 7008.33, Montgomery County, Maryland",1328,null,1328,1328,0,0,0
1400000US24031700834,"Census Tract 7008.34, Montgomery County, Maryland",1758,null,1758,1758,0,0,0
1400000US24031700835,"Census Tract 7008.35, Montgomery County, Maryland",1325,null,1325,1325,0,0,0
1400000US24031700901,"Census Tract 7009.01, Montgomery County, Maryland",2381,null,2381,2381,0,0,0
1400000US24031700902,"Census Tract 7009.02, Montgomery County, Maryland",1282,null,1282,1282,0,0,0
1400000US24031700903,"Census Tract 7009.03, Montgomery County, Maryland",712,null,712,712,0,0,0
1400000US24031700904,"Census Tract 7009.04, Montgomery County, Maryland",1424,null,1424,1424,0,0,0
1400000US24031700905,"Census Tract 7009.05, Montgomery County, Maryland",1760,null,1760,1760,0,0,0
1400000US24031701001,"Census Tract 7010.01, Montgomery County, Maryland",2042,null,2042,2042,0,0,0
1400000US24031701002,"Census Tract 7010.02, Montgomery County, Maryland",1316,null,1316,1316,0,0,0
1400000US24031701004,"Census Tract 7010.04, Montgomery County, Maryland",1998,null,1998,1998,0,0,0
1400000US24031701005,"Census Tract 7010.05, Montgomery County, Maryland",1234,null,1234,1234,0,0,0
1400000US24031701006,"Census Tract 7010.06, Montgomery County, Maryland",1924,null,1924,1924,0,0,0
1400000US24031701007,"Census Tract 7010.07, Montgomery County, Maryland",1440,null,1440,1440,0,0,0
1400000US24031701101,"Census Tract 7011.01, Montgomery County, Maryland",1561,null,1561,1561,0,0,0
1400000US24031701102,"Census Tract 7011.02, Montgomery County, Maryland",2176,null,2176,2176,0,0,0
1400000US24031701201,"Census Tract 7012.01, Montgomery County, Maryland",2344,null,2344,2344,0,0,0
1400000US24031701202,"Census Tract 7012.02, Montgomery County, Maryland",1078,null,1078,1078,0,0,0
1400000US24031701205,"Census Tract 7012.05, Montgomery County, Maryland",2452,null,2452,2452,0,0,0
1400000US24031701206,"Census Tract 7012.06, Montgomery County, Maryland",2252,null,2252,2252,0,0,0
1400000US24031701210,"Census Tract 7012.10, Montgomery County, Maryland",1371,null,1371,1371,0,0,0
1400000US24031701211,"Census Tract 7012.11, Montgomery County, Maryland",2525,null,2525,2525,0,0,0
1400000US24031701212,"Census Tract 7012.12, Montgomery County, Maryland",928,null,725,725,0,203,0
1400000US24031701213,"Census Tract 7012.13, Montgomery County, Maryland",3062,null,3062,3062,0,0,0
1400000US24031701214,"Census Tract 7012.14, Montgomery County, Maryland",1618,null,1618,1618,0,0,0
1400000US24031701215,"Census Tract 7012.15, Montgomery County, Maryland",2811,null,2811,2811,0,0,0
1400000US24031701216,"Census Tract 7012.16, Montgomery County, Maryland",2577,null,2577,2577,0,0,0
1400000US24031701218,"Census Tract 7012.18, Montgomery County, Maryland",1564,null,1564,1564,0,0,0
1400000US24031701219,"Census Tract 7012.19, Montgomery County, Maryland",1525,null,1525,1525,0,0,0
1400000US24031701220,"Census Tract 7012.20, Montgomery County, Maryland",1295,null,1295,1295,0,0,0
1400000US24031701221,"Census Tract 7012.21, Montgomery County, Maryland",1665,null,1665,1665,0,0,0
1400000US24031701303,"Census Tract 7013.03, Montgomery County, Maryland",1338,null,1338,1338,0,0,0
1400000US24031701304,"Census Tract 7013.04, Montgomery County, Maryland",2128,null,2128,2128,0,0,0
1400000US24031701306,"Census Tract 7013.06, Montgomery County, Maryland",1026,null,1026,1026,0,0,0
1400000US24031701307,"Census Tract 7013.07, Montgomery County, Maryland",1202,null,980,980,0,222,0
1400000US24031701308,"Census Tract 7013.08, Montgomery County, Maryland",1065,null,1065,1065,0,0,0
1400000US24031701312,"Census Tract 7013.12, Montgomery County, Maryland",2086,null,2086,2086,0,0,0
1400000US24031701313,"Census Tract 7013.13, Montgomery County, Maryland",1275,null,1275,1275,0,0,0
1400000US24031701314,"Census Tract 7013.14, Montgomery County, Maryland",1064,null,1064,1064,0,0,0
1400000US24031701315,"Census Tract 7013.15, Montgomery County, Maryland",1761,null,1761,1761,0,0,0
1400000US24031701316,"Census Tract 7013.16, Montgomery County, Maryland",2241,null,1645,1645,0,596,0
1400000US24031701317,"Census Tract 7013.17, Montgomery County, Maryland",1415,null,595,595,0,820,0
1400000US24031701407,"Census Tract 7014.07, Montgomery County, Maryland",1881,null,1881,1881,0,0,0
1400000US24031701408,"Census Tract 7014.08, Montgomery County, Maryland",2110,null,1767,1767,0,343,0
1400000US24031701409,"Census Tract 7014.09, Montgomery County, Maryland",1387,null,1387,1387,0,0,0
1400000US24031701410,"Census Tract 7014.10, Montgomery County, Maryland",2583,null,2489,2489,0,94,0
1400000US24031701414,"Census Tract 7014.14, Montgomery County, Maryland",2578,null,2578,2578,0,0,0
1400000US24031701415,"Census Tract 7014.15, Montgomery County, Maryland",2505,null,2505,2505,0,0,0
1400000US24031701417,"Census Tract 7014.17, Montgomery County, Maryland",2812,null,2812,2812,0,0,0
1400000US24031701418,"Census Tract 7014.18, Montgomery County, Maryland",1150,null,1150,1150,0,0,0
1400000US24031701420,"Census Tract 7014.20, Montgomery County, Maryland",3397,null,3397,3397,0,0,0
1400000US24031701421,"Census Tract 7014.21, Montgomery County, Maryland",559,null,559,559,0,0,0
1400000US24031701422,"Census Tract 7014.22, Montgomery County, Maryland",1086,null,1086,1086,0,0,0
1400000US24031701423,"Census Tract 7014.23, Montgomery County, Maryland",1750,null,1750,1750,0,0,0
1400000US24031701503,"Census Tract 7015.03, Montgomery County, Maryland",2220,null,2220,2220,0,0,0
1400000US24031701505,"Census Tract 7015.05, Montgomery County, Maryland",2704,null,2704,2704,0,0,0
1400000US24031701506,"Census Tract 7015.06, Montgomery County, Maryland",1797,null,1797,1797,0,0,0
1400000US24031701507,"Census Tract 7015.07, Montgomery County, Maryland",1799,null,1799,1799,0,0,0
1400000US24031701508,"Census Tract 7015.08, Montgomery County, Maryland",1573,null,1573,1573,0,0,0
1400000US24031701509,"Census Tract 7015.09, Montgomery County, Maryland",2373,null,2373,2373,0,0,0
1400000US24031701601,"Census Tract 7016.01, Montgomery County, Maryland",772,null,772,772,0,0,0
1400000US24031701602,"Census Tract 7016.02, Montgomery County, Maryland",1664,null,1664,1664,0,0,0
1400000US24031701701,"Census Tract 7017.01, Montgomery County, Maryland",1577,null,1577,1577,0,0,0
1400000US24031701702,"Census Tract 7017.02, Montgomery County, Maryland",1059,null,1059,1059,0,0,0
1400000US24031701703,"Census Tract 7017.03, Montgomery County, Maryland",1374,null,1374,1374,0,0,0
1400000US24031701704,"Census Tract 7017.04, Montgomery County, Maryland",1163,null,1163,1163,0,0,0
1400000US24031701800,"Census Tract 7018, Montgomery County, Maryland",2004,null,2004,2004,0,0,0
1400000US24031701900,"Census Tract 7019, Montgomery County, Maryland",1310,null,1310,1310,0,0,0
1400000US24031702000,"Census Tract 7020, Montgomery County, Maryland",1474,null,1474,1474,0,0,0
1400000US24031702101,"Census Tract 7021.01, Montgomery County, Maryland",1785,null,1785,1785,0,0,0
1400000US24031702102,"Census Tract 7021.02, Montgomery County, Maryland",1138,null,1138,1138,0,0,0
1400000US24031702200,"Census Tract 7022, Montgomery County, Maryland",1563,null,1563,1563,0,0,0
1400000US24031702301,"Census Tract 7023.01, Montgomery County, Maryland",1460,null,1460,1460,0,0,0
1400000US24031702302,"Census Tract 7023.02, Montgomery County, Maryland",1683,null,1683,1683,0,0,0
1400000US24031702401,"Census Tract 7024.01, Montgomery County, Maryland",1000,null,1000,1000,0,0,0
1400000US24031702402,"Census Tract 7024.02, Montgomery County, Maryland",2054,null,2054,2054,0,0,0
1400000US24031702500,"Census Tract 7025, Montgomery County, Maryland",3506,null,3506,3506,0,0,0
1400000US24031702601,"Census Tract 7026.01, Montgomery County, Maryland",2509,null,2509,2509,0,0,0
1400000US24031702602,"Census Tract 7026.02, Montgomery County, Maryland",2404,null,2404,2404,0,0,0
1400000US24031702700,"Census Tract 7027, Montgomery County, Maryland",2607,null,2607,2607,0,0,0
1400000US24031702800,"Census Tract 7028, Montgomery County, Maryland",2377,null,2377,2377,0,0,0
1400000US24031702900,"Census Tract 7029, Montgomery County, Maryland",2339,null,2339,2339,0,0,0
1400000US24031703000,"Census Tract 7030, Montgomery County, Maryland",680,null,680,680,0,0,0
1400000US24031703100,"Census Tract 7031, Montgomery County, Maryland",1571,null,1571,1571,0,0,0
1400000US24031703201,"Census Tract 7032.01, Montgomery County, Maryland",2377,null,2377,2377,0,0,0
1400000US24031703202,"Census Tract 7032.02, Montgomery County, Maryland",2212,null,2212,2212,0,0,0
1400000US24031703206,"Census Tract 7032.06, Montgomery County, Maryland",1380,null,1380,1380,0,0,0
1400000US24031703207,"Census Tract 7032.07, Montgomery County, Maryland",1824,null,1824,1824,0,0,0
1400000US24031703208,"Census Tract 7032.08, Montgomery County, Maryland",1770,null,1770,1770,0,0,0
1400000US24031703209,"Census Tract 7032.09, Montgomery County, Maryland",2287,null,2287,2287,0,0,0
1400000US24031703210,"Census Tract 7032.10, Montgomery County, Maryland",1106,null,1106,1106,0,0,0
1400000US24031703212,"Census Tract 7032.12, Montgomery County, Maryland",2863,null,2863,2863,0,0,0
1400000US24031703213,"Census Tract 7032.13, Montgomery County, Maryland",2336,null,2336,2336,0,0,0
1400000US24031703214,"Census Tract 7032.14, Montgomery County, Maryland",2439,null,2439,2439,0,0,0
1400000US24031703215,"Census Tract 7032.15, Montgomery County, Maryland",1149,null,1149,1149,0,0,0
1400000US24031703216,"Census Tract 7032.16, Montgomery County, Maryland",2184,null,2184,2184,0,0,0
1400000US24031703218,"Census Tract 7032.18, Montgomery County, Maryland",1577,null,1577,1577,0,0,0
1400000US24031703219,"Census Tract 7032.19, Montgomery County, Maryland",2631,null,2631,2631,0,0,0
1400000US24031703220,"Census Tract 7032.20, Montgomery County, Maryland",1999,null,1999,1999,0,0,0
1400000US24031703221,"Census Tract 7032.21, Montgomery County, Maryland",1804,null,1804,1804,0,0,0
1400000US24031703301,"Census Tract 7033.01, Montgomery County, Maryland",1380,null,1380,1380,0,0,0
1400000US24031703302,"Census Tract 7033.02, Montgomery County, Maryland",1200,null,1200,1200,0,0,0
1400000US24031703401,"Census Tract 7034.01, Montgomery County, Maryland",1580,null,1580,1580,0,0,0
1400000US24031703402,"Census Tract 7034.02, Montgomery County, Maryland",1056,null,1056,1056,0,0,0
1400000US24031703403,"Census Tract 7034.03, Montgomery County, Maryland",1035,null,1035,1035,0,0,0
1400000US24031703404,"Census Tract 7034.04, Montgomery County, Maryland",848,null,848,848,0,0,0
1400000US24031703501,"Census Tract 7035.01, Montgomery County, Maryland",2029,null,2029,2029,0,0,0
1400000US24031703502,"Census Tract 7035.02, Montgomery County, Maryland",1217,null,1217,1217,0,0,0
1400000US24031703601,"Census Tract 7036.01, Montgomery County, Maryland",1822,null,1822,1822,0,0,0
1400000US24031703602,"Census Tract 7036.02, Montgomery County, Maryland",1077,T1_HU$1400000US24031703602,1077,1077,0,0,0
1400000US24031703701,"Census Tract 7037.01, Montgomery County, Maryland",1133,null,1133,1133,0,0,0
1400000US24031703702,"Census Tract 7037.02, Montgomery County, Maryland",1241,null,1241,1241,0,0,0
1400000US24031703800,"Census Tract 7038, Montgomery County, Maryland",1358,null,1358,1358,0,0,0
1400000US24031703901,"Census Tract 7039.01, Montgomery County, Maryland",1124,null,1124,1124,0,0,0
1400000US24031703902,"Census Tract 7039.02, Montgomery County, Maryland",2701,null,2701,2701,0,0,0
1400000US24031704000,"Census Tract 7040, Montgomery County, Maryland",2709,null,2709,2709,0,0,0
1400000US24031704100,"Census Tract 7041, Montgomery County, Maryland",1694,T1_HU$1400000US24031704100,1694,1694,0,0,0
1400000US24031704200,"Census Tract 7042, Montgomery County, Maryland",902,T1_HU$1400000US24031704200,902,902,0,0,0
1400000US24031704300,"Census Tract 7043, Montgomery County, Maryland",1471,null,1471,1471,0,0,0
1400000US24031704401,"Census Tract 7044.01, Montgomery County, Maryland",1120,null,1120,1120,0,0,0
1400000US24031704403,"Census Tract 7044.03, Montgomery County, Maryland",1102,null,1102,1102,0,0,0
1400000US24031704404,"Census Tract 7044.04, Montgomery County, Maryland",2361,null,2361,2361,0,0,0
1400000US24031704501,"Census Tract 7045.01, Montgomery County, Maryland",1285,null,1285,1285,0,0,0
1400000US24031704502,"Census Tract 7045.02, Montgomery County, Maryland",986,null,986,986,0,0,0
1400000US24031704503,"Census Tract 7045.03, Montgomery County, Maryland",1394,null,1394,1394,0,0,0
1400000US24031704600,"Census Tract 7046, Montgomery County, Maryland",2110,null,2110,2110,0,0,0
1400000US24031704700,"Census Tract 7047, Montgomery County, Maryland",1407,null,1407,1407,0,0,0
1400000US24031704803,"Census Tract 7048.03, Montgomery County, Maryland",2095,null,2095,2095,0,0,0
1400000US24031704804,"Census Tract 7048.04, Montgomery County, Maryland",1156,null,1156,1156,0,0,0
1400000US24031704805,"Census Tract 7048.05, Montgomery County, Maryland",1381,null,1381,1381,0,0,0
1400000US24031704806,"Census Tract 7048.06, Montgomery County, Maryland",1873,null,1873,1873,0,0,0
1400000US24031705000,"Census Tract 7050, Montgomery County, Maryland",1895,null,1895,1895,0,0,0
1400000US24031705100,"Census Tract 7051, Montgomery County, Maryland",2029,null,2029,2029,0,0,0
1400000US24031705200,"Census Tract 7052, Montgomery County, Maryland",1204,null,1204,1204,0,0,0
1400000US24031705300,"Census Tract 7053, Montgomery County, Maryland",708,null,708,708,0,0,0
1400000US24031705400,"Census Tract 7054, Montgomery County, Maryland",1042,null,1042,1042,0,0,0
1400000US24031705501,"Census Tract 7055.01, Montgomery County, Maryland",1693,null,1693,1693,0,0,0
1400000US24031705502,"Census Tract 7055.02, Montgomery County, Maryland",1596,null,1596,1596,0,0,0
1400000US24031705601,"Census Tract 7056.01, Montgomery County, Maryland",1066,null,1066,1066,0,0,0
1400000US24031705602,"Census Tract 7056.02, Montgomery County, Maryland",2665,null,2665,2665,0,0,0
