FIPS,Tract,State_Prison_Num,Census_Pop,Total_Pop,Imprisonment_Rate,,,,,
24023000300,"Garrett County, Census Tract 3",3,"2,486","2,489",121,,,,,
24025301106,"Harford County, Census Tract 3011.06",5,"4,125","4,130",121,,,,,
24003740501,"Anne Arundel County, Census Tract 7405.01",7,"5,764","5,771",121,,,,,
24027606803,"Howard County, Census Tract 6068.03",7,"5,794","5,801",121,,,,,
24003740304,"Anne Arundel County, Census Tract 7403.04",8,"6,628","6,636",121,,,,,
24005408800,"Baltimore County, Census Tract 4088",3,"2,452","2,455",122,,,,,
24033800103,"Prince George’s County, Census Tract 8001.03",3,"2,454","2,457",122,,,,,
24021751701,"Frederick County, Census Tract 7517.01",3,"2,463","2,466",122,,,,,
24031703214,"Montgomery County, Census Tract 7032.14",9,"7,345","7,354",122,,,,,
24001001600,"Allegany County, Census Tract 16",2,"1,618","1,620",123,,,,,
24033800900,"Prince George’s County, Census Tract 8009",2,"1,626","1,628",123,,,,,
24003731313,"Anne Arundel County, Census Tract 7313.13",4,"3,255","3,259",123,,,,,
24005404404,"Baltimore County, Census Tract 4044.04",6,"4,854","4,860",123,,,,,
24033800408,"Prince George’s County, Census Tract 8004.08",9,"7,307","7,316",123,,,,,
24510230300,"Baltimore City, Census Tract 2303",2,"1,617","1,619",124,,,,,
24005403100,"Baltimore County, Census Tract 4031",3,"2,413","2,416",124,,,,,
24005491300,"Baltimore County, Census Tract 4913",4,"3,234","3,238",124,,,,,
24003730902,"Anne Arundel County, Census Tract 7309.02",5,"4,022","4,027",124,,,,,
24017850706,"Charles County, Census Tract 8507.06",7,"5,638","5,645",124,,,,,
24035810400,"Queen Anne’s County, Census Tract 8104",8,"6,418","6,426",124,,,,,
24021752201,"Frederick County, Census Tract 7522.01",3,"2,399","2,402",125,,,,,
24033807409,"Prince George’s County, Census Tract 8074.09",5,"4,002","4,007",125,,,,,
24033800706,"Prince George’s County, Census Tract 8007.06",5,"4,011","4,016",125,,,,,
24033806711,"Prince George’s County, Census Tract 8067.11",6,"4,794","4,800",125,,,,,
24035810300,"Queen Anne’s County, Census Tract 8103",6,"4,795","4,801",125,,,,,
24035810901,"Queen Anne’s County, Census Tract 8109.01",7,"5,614","5,621",125,,,,,
24031701509,"Montgomery County, Census Tract 7015.09",9,"7,181","7,190",125,,,,,
24031700830,"Montgomery County, Census Tract 7008.3",3,"2,376","2,379",126,,,,,
24003731002,"Anne Arundel County, Census Tract 7310.02",4,"3,162","3,166",126,,,,,
24031703403,"Montgomery County, Census Tract 7034.03",5,"3,970","3,975",126,,,,,
24031703213,"Montgomery County, Census Tract 7032.13",8,"6,321","6,329",126,,,,,
24021775400,"Frederick County, Census Tract 7754",5,"3,929","3,934",127,,,,,
24003730205,"Anne Arundel County, Census Tract 7302.05",3,"2,345","2,348",128,,,,,
24033800109,"Prince George’s County, Census Tract 8001.09",5,"3,892","3,897",128,,,,,
24031702402,"Montgomery County, Census Tract 7024.02",6,"4,665","4,671",128,,,,,
24005411302,"Baltimore County, Census Tract 4113.02",6,"4,675","4,681",128,,,,,
24013503000,"Carroll County, Census Tract 5030",7,"5,460","5,467",128,,,,,
24005403702,"Baltimore County, Census Tract 4037.02",7,"5,476","5,483",128,,,,,
24005401000,"Baltimore County, Census Tract 4010",3,"2,325","2,328",129,,,,,
24031700820,"Montgomery County, Census Tract 7008.2",4,"3,097","3,101",129,,,,,
24033805202,"Prince George’s County, Census Tract 8052.02",5,"3,865","3,870",129,,,,,
24025304102,"Harford County, Census Tract 3041.02",5,"3,875","3,880",129,,,,,
24017851501,"Charles County, Census Tract 8515.01",6,"4,630","4,636",129,,,,,
24033803514,"Prince George’s County, Census Tract 8035.14",7,"5,436","5,443",129,,,,,
24013512000,"Carroll County, Census Tract 5120",2,"1,526","1,528",131,,,,,
24033805906,"Prince George’s County, Census Tract 8059.06",5,"3,816","3,821",131,,,,,
24005411409,"Baltimore County, Census Tract 4114.09",7,"5,343","5,350",131,,,,,
24005490701,"Baltimore County, Census Tract 4907.01",2,"1,512","1,514",132,,,,,
24003708001,"Anne Arundel County, Census Tract 7080.01",5,"3,792","3,797",132,,,,,
24027606606,"Howard County, Census Tract 6066.06",7,"5,301","5,308",132,,,,,
24043010402,"Washington County, Census Tract 104.02",8,"6,075","6,083",132,,,,,
24033801308,"Prince George’s County, Census Tract 8013.08",5,"3,761","3,766",133,,,,,
24043010803,"Washington County, Census Tract 108.03",6,"4,514","4,520",133,,,,,
24510130700,"Baltimore City, Census Tract 1307",7,"5,252","5,259",133,,,,,
24003731310,"Anne Arundel County, Census Tract 7313.1",7,"5,272","5,279",133,,,,,
24510260900,"Baltimore City, Census Tract 2609",5,"3,740","3,745",134,,,,,
24005440100,"Baltimore County, Census Tract 4401",6,"4,458","4,464",134,,,,,
24027605404,"Howard County, Census Tract 6054.04",6,"4,483","4,489",134,,,,,
24033801208,"Prince George’s County, Census Tract 8012.08",6,"4,433","4,439",135,,,,,
24013506102,"Carroll County, Census Tract 5061.02",6,"4,445","4,451",135,,,,,
24031703302,"Montgomery County, Census Tract 7033.02",6,"4,446","4,452",135,,,,,
24021751202,"Frederick County, Census Tract 7512.02",9,"6,654","6,663",135,,,,,
24031703602,"Montgomery County, Census Tract 7036.02",4,"2,928","2,932",136,,,,,
24001002200,"Allegany County, Census Tract 22",5,"3,684","3,689",136,,,,,
24021752801,"Frederick County, Census Tract 7528.01",3,"2,192","2,195",137,,,,,
24033804400,"Prince George’s County, Census Tract 8044",4,"2,922","2,926",137,,,,,
24027606907,"Howard County, Census Tract 6069.07",9,"6,547","6,556",137,,,,,
24009860404,"Calvert County, Census Tract 8604.04",9,"6,567","6,576",137,,,,,
24510230200,"Baltimore City, Census Tract 2302",3,"2,172","2,175",138,,,,,
24025306200,"Harford County, Census Tract 3062",3,"2,174","2,177",138,,,,,
24033800707,"Prince George’s County, Census Tract 8007.07",5,"3,617","3,622",138,,,,,
24031703220,"Montgomery County, Census Tract 7032.2",7,"5,055","5,062",138,,,,,
24031703301,"Montgomery County, Census Tract 7033.01",7,"5,064","5,071",138,,,,,
24003730509,"Anne Arundel County, Census Tract 7305.09",7,"5,076","5,083",138,,,,,
24005408602,"Baltimore County, Census Tract 4086.02",3,"2,162","2,165",139,,,,,
24005408900,"Baltimore County, Census Tract 4089",4,"2,878","2,882",139,,,,,
24039930800,"Somerset County, Census Tract 9308",8,"5,740","5,748",139,,,,,
24003751103,"Anne Arundel County, Census Tract 7511.03",8,"5,766","5,774",139,,,,,
24033800521,"Prince George’s County, Census Tract 8005.21",11,"7,885","7,896",139,,,,,
24023000501,"Garrett County, Census Tract 5.01",2,"1,426","1,428",140,,,,,
24033801302,"Prince George’s County, Census Tract 8013.02",4,"2,852","2,856",140,,,,,
24003731308,"Anne Arundel County, Census Tract 7313.08",5,"3,567","3,572",140,,,,,
24033800206,"Prince George’s County, Census Tract 8002.06",6,"4,272","4,278",140,,,,,
24003731210,"Anne Arundel County, Census Tract 7312.1",3,"2,130","2,133",141,,,,,
24003750400,"Anne Arundel County, Census Tract 7504",6,"4,255","4,261",141,,,,,
24031700731,"Montgomery County, Census Tract 7007.31",6,"4,261","4,267",141,,,,,
24033806714,"Prince George’s County, Census Tract 8067.14",8,"5,649","5,657",141,,,,,
24033805601,"Prince George’s County, Census Tract 8056.01",9,"6,373","6,382",141,,,,,
24017851001,"Charles County, Census Tract 8510.01",5,"3,507","3,512",142,,,,,
24033801214,"Prince George’s County, Census Tract 8012.14",6,"4,234","4,240",142,,,,,
24033800517,"Prince George’s County, Census Tract 8005.17",8,"5,622","5,630",142,,,,,
24031700725,"Montgomery County, Census Tract 7007.25",9,"6,270","6,279",143,,,,,
24005401504,"Baltimore County, Census Tract 4015.04",9,"6,272","6,281",143,,,,,
24017850500,"Charles County, Census Tract 8505",4,"2,775","2,779",144,,,,,
24005492600,"Baltimore County, Census Tract 4926",5,"3,475","3,480",144,,,,,
24033801405,"Prince George’s County, Census Tract 8014.05",7,"4,865","4,872",144,,,,,
24033805602,"Prince George’s County, Census Tract 8056.02",8,"5,555","5,563",144,,,,,
24033801311,"Prince George’s County, Census Tract 8013.11",12,"8,300","8,312",144,,,,,
24021753002,"Frederick County, Census Tract 7530.02",4,"2,746","2,750",145,,,,,
24021752001,"Frederick County, Census Tract 7520.01",7,"4,815","4,822",145,,,,,
24037875905,"St. Mary’s County, Census Tract 8759.05",4,"2,738","2,742",146,,,,,
24013507704,"Carroll County, Census Tract 5077.04",9,"6,176","6,185",146,,,,,
24005430600,"Baltimore County, Census Tract 4306",4,"2,690","2,694",148,,,,,
24033805907,"Prince George’s County, Census Tract 8059.07",5,"3,346","3,351",149,,,,,
24031703501,"Montgomery County, Census Tract 7035.01",10,"6,694","6,704",149,,,,,
24033806501,"Prince George’s County, Census Tract 8065.01",8,"5,316","5,324",150,,,,,
24003740502,"Anne Arundel County, Census Tract 7405.02",8,"5,331","5,339",150,,,,,
24041960501,"Talbot County, Census Tract 9605.01",7,"4,640","4,647",151,,,,,
24025303803,"Harford County, Census Tract 3038.03",8,"5,292","5,300",151,,,,,
24033805700,"Prince George’s County, Census Tract 8057",10,"6,610","6,620",151,,,,,
24031700318,"Montgomery County, Census Tract 7003.18",5,"3,290","3,295",152,,,,,
24005408400,"Baltimore County, Census Tract 4084",2,"1,309","1,311",153,,,,,
24510120201,"Baltimore City, Census Tract 1202.01",3,"1,946","1,949",154,,,,,
24035810200,"Queen Anne’s County, Census Tract 8102",4,"2,587","2,591",154,,,,,
24001001401,"Allegany County, Census Tract 14.01",6,"3,890","3,896",154,,,,,
24025303204,"Harford County, Census Tract 3032.04",7,"4,552","4,559",154,,,,,
24031700309,"Montgomery County, Census Tract 7003.09",9,"5,807","5,816",155,,,,,
24031700834,"Montgomery County, Census Tract 7008.34",8,"5,105","5,113",156,,,,,
24005408507,"Baltimore County, Census Tract 4085.07",10,"6,416","6,426",156,,,,,
24043011700,"Washington County, Census Tract 117",9,"5,732","5,741",157,,,,,
24031701505,"Montgomery County, Census Tract 7015.05",11,"7,010","7,021",157,,,,,
24005451600,"Baltimore County, Census Tract 4516",3,"1,896","1,899",158,,,,,
24021751302,"Frederick County, Census Tract 7513.02",5,"3,166","3,171",158,,,,,
24013513001,"Carroll County, Census Tract 5130.01",8,"5,051","5,059",158,,,,,
24043010600,"Washington County, Census Tract 106",8,"5,058","5,066",158,,,,,
24033803613,"Prince George’s County, Census Tract 8036.13",11,"6,943","6,954",158,,,,,
24510130600,"Baltimore City, Census Tract 1306",6,"3,770","3,776",159,,,,,
24009860200,"Calvert County, Census Tract 8602",10,"6,280","6,290",159,,,,,
24025305100,"Harford County, Census Tract 3051",12,"7,557","7,569",159,,,,,
24005451702,"Baltimore County, Census Tract 4517.02",3,"1,870","1,873",160,,,,,
24031703404,"Montgomery County, Census Tract 7034.04",5,"3,118","3,123",160,,,,,
24031700614,"Montgomery County, Census Tract 7006.14",9,"5,624","5,633",160,,,,,
24005450900,"Baltimore County, Census Tract 4509",7,"4,335","4,342",161,,,,,
24023000700,"Garrett County, Census Tract 7",9,"5,578","5,587",161,,,,,
24033800607,"Prince George’s County, Census Tract 8006.07",10,"6,200","6,210",161,,,,,
24005404101,"Baltimore County, Census Tract 4041.01",12,"7,434","7,446",161,,,,,
24033806601,"Prince George’s County, Census Tract 8066.01",8,"4,939","4,947",162,,,,,
24005411102,"Baltimore County, Census Tract 4111.02",5,"3,059","3,064",163,,,,,
24025303400,"Harford County, Census Tract 3034",8,"4,910","4,918",163,,,,,
24005491000,"Baltimore County, Census Tract 4910",4,"2,441","2,445",164,,,,,
24005400701,"Baltimore County, Census Tract 4007.01",5,"3,037","3,042",164,,,,,
24033801210,"Prince George’s County, Census Tract 8012.1",7,"4,253","4,260",164,,,,,
24033805201,"Prince George’s County, Census Tract 8052.01",7,"4,254","4,261",164,,,,,
24021750507,"Frederick County, Census Tract 7505.07",7,"4,271","4,278",164,,,,,
24003731307,"Anne Arundel County, Census Tract 7313.07",11,"6,687","6,698",164,,,,,
24027606901,"Howard County, Census Tract 6069.01",12,"7,291","7,303",164,,,,,
24003730404,"Anne Arundel County, Census Tract 7304.04",4,"2,421","2,425",165,,,,,
24003740305,"Anne Arundel County, Census Tract 7403.05",18,"10,915","10,933",165,,,,,
24033802201,"Prince George’s County, Census Tract 8022.01",7,"4,215","4,222",166,,,,,
24009861004,"Calvert County, Census Tract 8610.04",12,"7,201","7,213",166,,,,,
24005440600,"Baltimore County, Census Tract 4406",4,"2,396","2,400",167,,,,,
24015030100,"Cecil County, Census Tract 301",8,"4,787","4,795",167,,,,,
24003751600,"Anne Arundel County, Census Tract 7516",9,"5,392","5,401",167,,,,,
24033801407,"Prince George’s County, Census Tract 8014.07",11,"6,575","6,586",167,,,,,
24033804802,"Prince George’s County, Census Tract 8048.02",5,"2,970","2,975",168,,,,,
24033804600,"Prince George’s County, Census Tract 8046",6,"3,576","3,582",168,,,,,
24033805801,"Prince George’s County, Census Tract 8058.01",8,"4,745","4,753",168,,,,,
24003731309,"Anne Arundel County, Census Tract 7313.09",9,"5,345","5,354",168,,,,,
24031700822,"Montgomery County, Census Tract 7008.22",3,"1,771","1,774",169,,,,,
24023000400,"Garrett County, Census Tract 4",5,"2,951","2,956",169,,,,,
24003740303,"Anne Arundel County, Census Tract 7403.03",8,"4,727","4,735",169,,,,,
24047950900,"Worcester County, Census Tract 9509",4,"2,351","2,355",170,,,,,
24033803610,"Prince George’s County, Census Tract 8036.1",6,"3,527","3,533",170,,,,,
24035811000,"Queen Anne’s County, Census Tract 8110",8,"4,710","4,718",170,,,,,
24017851200,"Charles County, Census Tract 8512",8,"4,675","4,683",171,,,,,
24510110100,"Baltimore City, Census Tract 1101",6,"3,484","3,490",172,,,,,
24033800511,"Prince George’s County, Census Tract 8005.11",9,"5,222","5,231",172,,,,,
24021750801,"Frederick County, Census Tract 7508.01",5,"2,883","2,888",173,,,,,
24031703402,"Montgomery County, Census Tract 7034.02",7,"4,035","4,042",173,,,,,
24033806713,"Prince George’s County, Census Tract 8067.13",7,"4,036","4,043",173,,,,,
24005411408,"Baltimore County, Census Tract 4114.08",7,"4,041","4,048",173,,,,,
24037876003,"St. Mary’s County, Census Tract 8760.03",6,"3,434","3,440",174,,,,,
24027606604,"Howard County, Census Tract 6066.04",8,"4,593","4,601",174,,,,,
24015030602,"Cecil County, Census Tract 306.02",9,"5,168","5,177",174,,,,,
24037875000,"St. Mary’s County, Census Tract 8750",11,"6,323","6,334",174,,,,,
24017851100,"Charles County, Census Tract 8511",5,"2,849","2,854",175,,,,,
24013507601,"Carroll County, Census Tract 5076.01",9,"5,148","5,157",175,,,,,
24027605503,"Howard County, Census Tract 6055.03",11,"6,287","6,298",175,,,,,
24031701702,"Montgomery County, Census Tract 7017.02",4,"2,274","2,278",176,,,,,
24047951700,"Worcester County, Census Tract 9517",6,"3,405","3,411",176,,,,,
24025301107,"Harford County, Census Tract 3011.07",7,"3,961","3,968",176,,,,,
24033800507,"Prince George’s County, Census Tract 8005.07",7,"3,967","3,974",176,,,,,
24023000100,"Garrett County, Census Tract 1",7,"3,980","3,987",176,,,,,
24043011203,"Washington County, Census Tract 112.03",10,"5,672","5,682",176,,,,,
24005404501,"Baltimore County, Census Tract 4045.01",12,"6,815","6,827",176,,,,,
24510040100,"Baltimore City, Census Tract 401",12,"6,821","6,833",176,,,,,
24025301402,"Harford County, Census Tract 3014.02",5,"2,823","2,828",177,,,,,
24033801312,"Prince George’s County, Census Tract 8013.12",7,"3,940","3,947",177,,,,,
24009860402,"Calvert County, Census Tract 8604.02",7,"3,958","3,965",177,,,,,
24033801905,"Prince George’s County, Census Tract 8019.05",12,"6,771","6,783",177,,,,,
24003730512,"Anne Arundel County, Census Tract 7305.12",4,"2,245","2,249",178,,,,,
24031703215,"Montgomery County, Census Tract 7032.15",6,"3,357","3,363",178,,,,,
24043010700,"Washington County, Census Tract 107",6,"3,370","3,376",178,,,,,
24025301703,"Harford County, Census Tract 3017.03",9,"5,049","5,058",178,,,,,
24021750508,"Frederick County, Census Tract 7505.08",9,"5,056","5,065",178,,,,,
24033803606,"Prince George’s County, Census Tract 8036.06",11,"6,167","6,178",178,,,,,
24033801408,"Prince George’s County, Census Tract 8014.08",6,"3,329","3,335",180,,,,,
24033801213,"Prince George’s County, Census Tract 8012.13",7,"3,888","3,895",180,,,,,
24025302801,"Harford County, Census Tract 3028.01",8,"4,436","4,444",180,,,,,
24017851003,"Charles County, Census Tract 8510.03",8,"4,438","4,446",180,,,,,
24033806712,"Prince George’s County, Census Tract 8067.12",6,"3,300","3,306",181,,,,,
24003730300,"Anne Arundel County, Census Tract 7303",6,"3,309","3,315",181,,,,,
24033803803,"Prince George’s County, Census Tract 8038.03",11,"6,062","6,073",181,,,,,
24015031302,"Cecil County, Census Tract 313.02",13,"7,178","7,191",181,,,,,
24043011302,"Washington County, Census Tract 113.02",7,"3,839","3,846",182,,,,,
24031702101,"Montgomery County, Census Tract 7021.01",11,"6,021","6,032",182,,,,,
24031700819,"Montgomery County, Census Tract 7008.19",12,"6,585","6,597",182,,,,,
24021750504,"Frederick County, Census Tract 7505.04",11,"6,012","6,023",183,,,,,
24005401400,"Baltimore County, Census Tract 4014",3,"1,630","1,633",184,,,,,
24043010902,"Washington County, Census Tract 109.02",6,"3,247","3,253",184,,,,,
24037875300,"St. Mary’s County, Census Tract 8753",6,"3,263","3,269",184,,,,,
24033800413,"Prince George’s County, Census Tract 8004.13",8,"4,348","4,356",184,,,,,
24033800108,"Prince George’s County, Census Tract 8001.08",8,"4,351","4,359",184,,,,,
24009861003,"Calvert County, Census Tract 8610.03",12,"6,517","6,529",184,,,,,
24033801500,"Prince George’s County, Census Tract 8015",5,"2,680","2,685",186,,,,,
24033801406,"Prince George’s County, Census Tract 8014.06",6,"3,216","3,222",186,,,,,
24015030501,"Cecil County, Census Tract 305.01",8,"4,282","4,290",186,,,,,
24003731205,"Anne Arundel County, Census Tract 7312.05",8,"4,283","4,291",186,,,,,
24003731312,"Anne Arundel County, Census Tract 7313.12",9,"4,837","4,846",186,,,,,
24005411306,"Baltimore County, Census Tract 4113.06",11,"5,906","5,917",186,,,,,
24003730513,"Anne Arundel County, Census Tract 7305.13",3,"1,604","1,607",187,,,,,
24031700832,"Montgomery County, Census Tract 7008.32",6,"3,206","3,212",187,,,,,
24045010605,"Wicomico County, Census Tract 106.05",8,"4,272","4,280",187,,,,,
24003730507,"Anne Arundel County, Census Tract 7305.07",8,"4,274","4,282",187,,,,,
24033804001,"Prince George’s County, Census Tract 8040.01",10,"5,339","5,349",187,,,,,
24005402202,"Baltimore County, Census Tract 4022.02",3,"1,593","1,596",188,,,,,
24033800209,"Prince George’s County, Census Tract 8002.09",9,"4,788","4,797",188,,,,,
24003750801,"Anne Arundel County, Census Tract 7508.01",11,"5,827","5,838",188,,,,,
24045010800,"Wicomico County, Census Tract 108",11,"5,833","5,844",188,,,,,
24003740104,"Anne Arundel County, Census Tract 7401.04",17,"9,010","9,027",188,,,,,
24033800106,"Prince George’s County, Census Tract 8001.06",6,"3,161","3,167",189,,,,,
24025303605,"Harford County, Census Tract 3036.05",12,"6,338","6,350",189,,,,,
24033801207,"Prince George’s County, Census Tract 8012.07",9,"4,722","4,731",190,,,,,
24025306300,"Harford County, Census Tract 3063",6,"3,124","3,130",192,,,,,
24037875400,"St. Mary’s County, Census Tract 8754",13,"6,761","6,774",192,,,,,
24025305300,"Harford County, Census Tract 3053",4,"2,069","2,073",193,,,,,
24001000500,"Allegany County, Census Tract 5",4,"2,055","2,059",194,,,,,
24510271101,"Baltimore City, Census Tract 2711.01",5,"2,578","2,583",194,,,,,
24047951200,"Worcester County, Census Tract 9512",6,"3,088","3,094",194,,,,,
24025301706,"Harford County, Census Tract 3017.06",6,"3,078","3,084",195,,,,,
24005403704,"Baltimore County, Census Tract 4037.04",9,"4,578","4,587",196,,,,,
24003730510,"Anne Arundel County, Census Tract 7305.1",7,"3,554","3,561",197,,,,,
24043000100,"Washington County, Census Tract 1",7,"3,513","3,520",199,,,,,
24025301301,"Harford County, Census Tract 3013.01",10,"5,009","5,019",199,,,,,
24001002300,"Allegany County, Census Tract 23",11,"5,503","5,514",199,,,,,
24037876001,"St. Mary’s County, Census Tract 8760.01",11,"5,506","5,517",199,,,,,
24033801801,"Prince George’s County, Census Tract 8018.01",4,"2,000","2,004",200,,,,,
24027606607,"Howard County, Census Tract 6066.07",9,"4,491","4,500",200,,,,,
24005491900,"Baltimore County, Census Tract 4919",4,"1,983","1,987",201,,,,,
24033803508,"Prince George’s County, Census Tract 8035.08",8,"3,971","3,979",201,,,,,
24015031400,"Cecil County, Census Tract 314",8,"3,973","3,981",201,,,,,
24043001001,"Washington County, Census Tract 10.01",10,"4,961","4,971",201,,,,,
24047950800,"Worcester County, Census Tract 9508",11,"5,454","5,465",201,,,,,
24009861100,"Calvert County, Census Tract 8611",12,"5,914","5,926",202,,,,,
24041960502,"Talbot County, Census Tract 9605.02",8,"3,927","3,935",203,,,,,
24033805000,"Prince George’s County, Census Tract 8050",12,"5,906","5,918",203,,,,,
24005492101,"Baltimore County, Census Tract 4921.01",8,"3,890","3,898",205,,,,,
24005404402,"Baltimore County, Census Tract 4044.02",13,"6,333","6,346",205,,,,,
24025303700,"Harford County, Census Tract 3037",8,"3,867","3,875",206,,,,,
24033803520,"Prince George’s County, Census Tract 8035.2",9,"4,351","4,360",206,,,,,
24043011100,"Washington County, Census Tract 111",13,"6,299","6,312",206,,,,,
24003740900,"Anne Arundel County, Census Tract 7409",16,"7,748","7,764",206,,,,,
24031700732,"Montgomery County, Census Tract 7007.32",7,"3,361","3,368",208,,,,,
24021750506,"Frederick County, Census Tract 7505.06",9,"4,321","4,330",208,,,,,
24033803512,"Prince George’s County, Census Tract 8035.12",14,"6,711","6,725",208,,,,,
24021750505,"Frederick County, Census Tract 7505.05",16,"7,660","7,676",208,,,,,
24029950500,"Kent County, Census Tract 9505",5,"2,391","2,396",209,,,,,
24033801212,"Prince George’s County, Census Tract 8012.12",7,"3,337","3,344",209,,,,,
24021765100,"Frederick County, Census Tract 7651",9,"4,288","4,297",209,,,,,
24001001700,"Allegany County, Census Tract 17",9,"4,300","4,309",209,,,,,
24013507602,"Carroll County, Census Tract 5076.02",9,"4,286","4,295",210,,,,,
24510020100,"Baltimore City, Census Tract 201",4,"1,888","1,892",211,,,,,
24005452400,"Baltimore County, Census Tract 4524",7,"3,315","3,322",211,,,,,
24033801908,"Prince George’s County, Census Tract 8019.08",8,"3,781","3,789",211,,,,,
24033801404,"Prince George’s County, Census Tract 8014.04",14,"6,585","6,599",212,,,,,
24005440900,"Baltimore County, Census Tract 4409",8,"3,754","3,762",213,,,,,
24021767500,"Frederick County, Census Tract 7675",6,"2,792","2,798",214,,,,,
24031701423,"Montgomery County, Census Tract 7014.23",11,"5,118","5,129",214,,,,,
24005402510,"Baltimore County, Census Tract 4025.1",12,"5,586","5,598",214,,,,,
24005401507,"Baltimore County, Census Tract 4015.07",13,"6,058","6,071",214,,,,,
24033802408,"Prince George’s County, Census Tract 8024.08",5,"2,320","2,325",215,,,,,
24005400200,"Baltimore County, Census Tract 4002",6,"2,785","2,791",215,,,,,
24033801211,"Prince George’s County, Census Tract 8012.11",7,"3,253","3,260",215,,,,,
24005404102,"Baltimore County, Census Tract 4041.02",12,"5,579","5,591",215,,,,,
24047950100,"Worcester County, Census Tract 9501",4,"1,845","1,849",216,,,,,
24033800210,"Prince George’s County, Census Tract 8002.1",8,"3,689","3,697",216,,,,,
24013511000,"Carroll County, Census Tract 5110",8,"3,693","3,701",216,,,,,
24023000601,"Garrett County, Census Tract 6.01",9,"4,165","4,174",216,,,,,
24005420200,"Baltimore County, Census Tract 4202",7,"3,217","3,224",217,,,,,
24005490303,"Baltimore County, Census Tract 4903.03",8,"3,675","3,683",217,,,,,
24003706500,"Anne Arundel County, Census Tract 7065",12,"5,511","5,523",217,,,,,
24033802106,"Prince George’s County, Census Tract 8021.06",10,"4,576","4,586",218,,,,,
24019970300,"Dorchester County, Census Tract 9703",10,"4,577","4,587",218,,,,,
24005402201,"Baltimore County, Census Tract 4022.01",7,"3,193","3,200",219,,,,,
24017850600,"Charles County, Census Tract 8506",10,"4,546","4,556",219,,,,,
24005411410,"Baltimore County, Census Tract 4114.1",10,"4,548","4,558",219,,,,,
24033801807,"Prince George’s County, Census Tract 8018.07",10,"4,557","4,567",219,,,,,
24005404202,"Baltimore County, Census Tract 4042.02",19,"8,641","8,660",219,,,,,
24043001002,"Washington County, Census Tract 10.02",9,"4,075","4,084",220,,,,,
24047950300,"Worcester County, Census Tract 9503",7,"3,156","3,163",221,,,,,
24027606708,"Howard County, Census Tract 6067.08",14,"6,328","6,342",221,,,,,
24031700726,"Montgomery County, Census Tract 7007.26",7,"3,149","3,156",222,,,,,
24003740204,"Anne Arundel County, Census Tract 7402.04",9,"4,046","4,055",222,,,,,
24033803100,"Prince George’s County, Census Tract 8031",6,"2,688","2,694",223,,,,,
24003751200,"Anne Arundel County, Census Tract 7512",12,"5,321","5,333",225,,,,,
24013510000,"Carroll County, Census Tract 5100",3,"1,326","1,329",226,,,,,
24003750804,"Anne Arundel County, Census Tract 7508.04",9,"3,971","3,980",226,,,,,
24005441102,"Baltimore County, Census Tract 4411.02",11,"4,860","4,871",226,,,,,
24043010802,"Washington County, Census Tract 108.02",6,"2,639","2,645",227,,,,,
24033805802,"Prince George’s County, Census Tract 8058.02",10,"4,387","4,397",227,,,,,
24017850708,"Charles County, Census Tract 8507.08",12,"5,281","5,293",227,,,,,
24019970900,"Dorchester County, Census Tract 9709",3,"1,310","1,313",228,,,,,
24013507702,"Carroll County, Census Tract 5077.02",9,"3,944","3,953",228,,,,,
24033802104,"Prince George’s County, Census Tract 8021.04",5,"2,178","2,183",229,,,,,
24001002100,"Allegany County, Census Tract 21",7,"3,055","3,062",229,,,,,
24017850905,"Charles County, Census Tract 8509.05",10,"4,312","4,322",231,,,,,
24041960400,"Talbot County, Census Tract 9604",13,"5,603","5,616",231,,,,,
24033801003,"Prince George’s County, Census Tract 8010.03",14,"6,009","6,023",232,,,,,
24003740800,"Anne Arundel County, Census Tract 7408",11,"4,709","4,720",233,,,,,
24005451000,"Baltimore County, Census Tract 4510",4,"1,702","1,706",234,,,,,
24011955500,"Caroline County, Census Tract 9555",9,"3,831","3,840",234,,,,,
24011955301,"Caroline County, Census Tract 9553.01",10,"4,267","4,277",234,,,,,
24031700902,"Montgomery County, Census Tract 7009.02",9,"3,816","3,825",235,,,,,
24033801704,"Prince George’s County, Census Tract 8017.04",13,"5,506","5,519",236,,,,,
24037875202,"St. Mary’s County, Census Tract 8752.02",14,"5,919","5,933",236,,,,,
24037876004,"St. Mary’s County, Census Tract 8760.04",15,"6,350","6,365",236,,,,,
24021750200,"Frederick County, Census Tract 7502",4,"1,686","1,690",237,,,,,
24005403401,"Baltimore County, Census Tract 4034.01",8,"3,356","3,364",238,,,,,
24031700833,"Montgomery County, Census Tract 7008.33",11,"4,600","4,611",239,,,,,
24510260700,"Baltimore City, Census Tract 2607",8,"3,321","3,329",240,,,,,
24003706600,"Anne Arundel County, Census Tract 7066",13,"5,413","5,426",240,,,,,
24003740106,"Anne Arundel County, Census Tract 7401.06",9,"3,723","3,732",241,,,,,
24510270200,"Baltimore City, Census Tract 2702",4,"1,650","1,654",242,,,,,
24005441101,"Baltimore County, Census Tract 4411.01",6,"2,462","2,468",243,,,,,
24033803801,"Prince George’s County, Census Tract 8038.01",7,"2,872","2,879",243,,,,,
24033802406,"Prince George’s County, Census Tract 8024.06",6,"2,450","2,456",244,,,,,
24029950200,"Kent County, Census Tract 9502",11,"4,506","4,517",244,,,,,
