OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
1,Census Tract 1 - Location 4,1,4,1,,33.72787764,24.66286589,,,,,,0.226945143
2,Census Tract 2 - Location 4,2,4,1,,22.55498249,10.30292173,,,,,,0.057849798
3,Census Tract 5 - Location 4,3,4,1,,5.215369634,1.979454678,,,,,,0.017717519
4,Census Tract 6 - Location 4,4,4,1,,7.169996858,2.681636144,,,,,,0.018822687
5,Census Tract 10 - Location 4,5,4,1,,7.330271514,2.735107307,,,,,,0.032254691
6,Census Tract 13 - Location 4,6,4,1,,11.67894047,6.044893262,,,,,,0.084646426
7,Census Tract 14.01 - Location 4,7,4,1,,12.97014378,7.639130276,,,,,,0.121589221
8,Census Tract 14.02 - Location 4,8,4,1,,14.78509281,8.068939846,,,,,,0.073198271
9,Census Tract 15.02 - Location 4,9,4,1,,15.23263613,7.181429546,,,,,,0.06795843
10,Census Tract 15.03 - Location 4,10,4,1,,25.39141285,12.7253194,,,,,,0.141499051
11,Census Tract 16 - Location 4,11,4,1,,24.05244223,14.44441105,,,,,,0.204453397
12,Census Tract 17 - Location 4,12,4,1,,18.21628394,11.66956393,,,,,,0.14264517
13,Census Tract 18 - Location 4,13,4,1,,22.79711714,15.141394,,,,,,0.206276274
14,Census Tract 19 - Location 4,14,4,1,,19.93577518,14.11866732,,,,,,0.20033239
15,Census Tract 20 - Location 4,15,4,1,,22.72448296,13.25202348,,,,,,0.184565953
16,Census Tract 21 - Location 4,16,4,1,,28.76816735,19.11342095,,,,,,0.268749176
17,Census Tract 22 - Location 4,17,4,1,,49.12340245,29.24904208,,,,,,0.308231479
18,Census Tract 7011.01 - Location 19,18,19,1,,26.4388339,19.26492504,,,,,,0.201832912
19,Census Tract 7014 - Location 19,19,19,1,,33.81339794,25.10044673,,,,,,0.271614562
20,Census Tract 7021 - Location 19,20,19,1,,15.26383443,9.202812798,,,,,,0.0902183
21,Census Tract 7023 - Location 19,21,19,1,,23.63736044,19.57889133,,,,,,0.170758729
22,Census Tract 7024.02 - Location 19,22,19,1,,20.29384464,15.90122463,,,,,,0.169030636
23,Census Tract 7027.02 - Location 19,23,19,1,,18.22485151,12.83549555,,,,,,0.13387316
24,Census Tract 7070.01 - Location 7,24,7,1,,38.27112486,25.7211487,,,,,,0.34660776
25,Census Tract 7070.02 - Location 7,25,7,1,,36.14821717,24.87329197,,,,,,0.357709054
26,Census Tract 7080.01 - Location 7,26,7,1,,32.23902481,22.85067749,,,,,,0.289425368
27,Census Tract 7080.04 - Location 7,27,7,1,,24.341247,16.95932486,,,,,,0.228996532
28,Census Tract 7302.04 - Location 19,28,19,1,,9.12703251,3.838804278,,,,,,0.04553524
29,Census Tract 7306.01 - Location 19,29,19,1,,9.65500187,5.157630953,,,,,,0.041251075
30,Census Tract 7313.03 - Location 19,30,19,1,,14.6513729,9.779800485,,,,,,0.16448165
31,Census Tract 7402.03 - Location 19,31,19,1,,9.71913456,3.667221102,,,,,,0.047043746
32,Census Tract 7406.03 - Location 19,32,19,1,,21.6149221,12.5866522,,,,,,0.163584825
33,Census Tract 7407.01 - Location 19,33,19,1,,16.7755504,8.767697151,,,,,,0.116657761
34,Census Tract 7408 - Location 19,34,19,1,,14.49708866,8.684270891,,,,,,0.084455109
35,Census Tract 7409 - Location 19,35,19,1,,15.43085265,7.559992553,,,,,,0.096513395
36,Census Tract 7410 - Location 19,36,19,1,,7.75276244,4.033337742,,,,,,0.051989621
37,Census Tract 7515 - Location 19,37,19,1,,19.2766805,14.81336391,,,,,,0.184515103
38,Census Tract 7516 - Location 19,38,19,1,,18.48121776,12.91765026,,,,,,0.14531458
39,Census Tract 7517 - Location 19,39,19,1,,17.29145032,11.41918758,,,,,,0.120165461
40,Census Tract 4022.01 - Location 15,40,15,1,,25.90330467,18.67438774,,,,,,0.215146196
41,Census Tract 4022.02 - Location 5,41,5,1,,18.95576861,7.575460203,,,,,,0.077892502
42,Census Tract 4025.04 - Location 5,42,5,1,,26.26796231,11.01072422,,,,,,0.108946621
43,Census Tract 4037.02 - Location 1,43,1,1,,18.22566574,11.0926434,,,,,,0.145813281
44,Census Tract 4038.01 - Location 1,44,1,1,,14.81744072,8.350484097,,,,,,0.104841852
45,Census Tract 4038.02 - Location 1,45,1,1,,14.26677325,8.115349668,,,,,,0.09063809
46,Census Tract 4038.03 - Location 1,46,1,1,,12.70010746,7.290768143,,,,,,0.081808073
47,Census Tract 4041.01 - Location 15,47,15,1,,24.0744719,16.14777492,,,,,,0.220212716
48,Census Tract 4042.02 - Location 1,48,1,1,,25.15191845,17.16305838,,,,,,0.169596519
49,Census Tract 4044.02 - Location 15,49,15,1,,24.00669122,14.20553795,,,,,,0.214333048
50,Census Tract 4046 - Location 15,50,15,1,,23.35147539,14.16989944,,,,,,0.18397436
51,Census Tract 4048 - Location 15,51,15,1,,20.37609095,13.19089971,,,,,,0.165888711
52,Census Tract 4049 - Location 1,52,1,1,,20.81961546,12.03050531,,,,,,0.158481752
53,Census Tract 4050 - Location 1,53,1,1,,27.86168256,19.06214818,,,,,,0.257395719
54,Census Tract 4060 - Location 1,54,1,1,,29.84322888,24.54373568,,,,,,0.31377114
55,Census Tract 4070.01 - Location 1,55,1,1,,19.46509408,16.60298312,,,,,,0.220309574
56,Census Tract 4070.02 - Location 1,56,1,1,,31.3964717,25.51164347,,,,,,0.286285733
57,Census Tract 4081 - Location 1,57,1,1,,18.48074251,14.3491608,,,,,,0.157895733
58,Census Tract 4082 - Location 1,58,1,1,,22.98065523,13.13463402,,,,,,0.164113599
59,Census Tract 4083.02 - Location 1,59,1,1,,13.6808194,7.780703914,,,,,,0.088070151
60,Census Tract 4083.03 - Location 1,60,1,1,,20.38266682,11.62305009,,,,,,0.133223348
61,Census Tract 4083.04 - Location 1,61,1,1,,17.32093651,10.78491869,,,,,,0.113414836
62,Census Tract 4085.02 - Location 1,62,1,1,,12.3257793,5.721445429,,,,,,0.07210443
63,Census Tract 4089 - Location 1,63,1,1,,18.62290808,10.67952791,,,,,,0.102465756
64,Census Tract 4101 - Location 1,64,1,1,,27.73249788,19.20968206,,,,,,0.170562742
65,Census Tract 4102 - Location 1,65,1,1,,25.1076701,12.55086136,,,,,,0.129288948
66,Census Tract 4111.01 - Location 12,66,12,1,,24.41802619,15.98124952,,,,,,0.19303515
67,Census Tract 4111.02 - Location 12,67,12,1,,23.18717683,16.19099624,,,,,,0.208446547
68,Census Tract 4112.01 - Location 1,68,1,1,,25.66128529,13.71258842,,,,,,0.170448225
69,Census Tract 4112.02 - Location 1,69,1,1,,19.4925562,10.06800587,,,,,,0.117429836
70,Census Tract 4113.02 - Location 12,70,12,1,,17.02120988,12.6613619,,,,,,0.182085439
71,Census Tract 4509 - Location 12,71,12,1,,18.07883685,9.733948068,,,,,,0.129074248
72,Census Tract 4510 - Location 12,72,12,1,,19.45643015,10.85489659,,,,,,0.134464627
73,Census Tract 4518.01 - Location 12,73,12,1,,24.60224284,15.8918446,,,,,,0.214101345
74,Census Tract 4519 - Location 12,74,12,1,,18.29783327,9.673731023,,,,,,0.137676061
75,Census Tract 4901 - Location 1,75,1,1,,12.27008261,5.666545576,,,,,,0.056948244
76,Census Tract 4924.01 - Location 1,76,1,1,,25.02367155,16.93302235,,,,,,0.20930612
77,Census Tract 8602 - Location 7,77,7,1,,33.9863904,24.32458687,,,,,,0.239458579
78,Census Tract 8603 - Location 7,78,7,1,,40.03032976,28.82266008,,,,,,0.309580571
79,Census Tract 8604.02 - Location 7,79,7,1,,43.24785254,29.66367031,,,,,,0.338754073
80,Census Tract 8605.01 - Location 7,80,7,1,,46.48326844,35.05189485,,,,,,0.337654178
81,Census Tract 8605.02 - Location 10,81,10,1,,45.15657732,34.2720705,,,,,,0.276804635
82,Census Tract 8606 - Location 7,82,7,1,,43.35077847,31.53785324,,,,,,0.270687228
83,Census Tract 8607.01 - Location 10,83,10,1,,45.45579472,33.58498982,,,,,,0.240841604
84,Census Tract 8607.02 - Location 10,84,10,1,,43.13767719,32.2727279,,,,,,0.263669421
85,Census Tract 8607.03 - Location 7,85,7,1,,39.49695707,30.17040552,,,,,,0.364354966
86,Census Tract 8608.01 - Location 10,86,10,1,,35.43253672,25.64391026,,,,,,0.179077496
87,Census Tract 9550 - Location 19,87,19,1,,81.08264095,64.61952172,,,,,,0.83610847
88,Census Tract 9551 - Location 6,88,6,1,,72.2609432,53.26273032,,,,,,0.656037607
89,Census Tract 9552.01 - Location 19,89,19,1,,65.07678892,51.44282593,,,,,,0.766031717
90,Census Tract 9552.02 - Location 19,90,19,1,,63.71381231,51.06898877,,,,,,0.766868575
91,Census Tract 9553.01 - Location 6,91,6,1,,57.55263422,43.64006491,,,,,,0.532440631
92,Census Tract 9553.02 - Location 6,92,6,1,,60.46767836,45.49202333,,,,,,0.562771994
93,Census Tract 9554 - Location 6,93,6,1,,58.91582658,43.93695388,,,,,,0.472745969
94,Census Tract 9555 - Location 6,94,6,1,,52.00861761,38.26811602,,,,,,0.497627304
95,Census Tract 9556 - Location 6,95,6,1,,47.45019429,33.42959694,,,,,,0.378275491
96,Census Tract 5010.01 - Location 15,96,15,1,,24.42241488,12.81948655,,,,,,0.185462768
97,Census Tract 5010.02 - Location 15,97,15,1,,25.67543927,15.06117809,,,,,,0.229205847
98,Census Tract 5020 - Location 15,98,15,1,,16.72737515,9.387159842,,,,,,0.1246815
99,Census Tract 5030 - Location 15,99,15,1,,19.95462695,10.90528895,,,,,,0.134509537
100,Census Tract 5041 - Location 15,100,15,1,,13.86624277,7.1257819,,,,,,0.096968096
101,Census Tract 5042.01 - Location 15,101,15,1,,11.82181715,6.742039467,,,,,,0.080956797
102,Census Tract 5042.02 - Location 15,102,15,1,,12.57866887,6.927350281,,,,,,0.087903156
103,Census Tract 5051.01 - Location 15,103,15,1,,20.38115517,14.06577305,,,,,,0.137051039
104,Census Tract 5051.02 - Location 15,104,15,1,,22.48883065,13.51964932,,,,,,0.159487123
105,Census Tract 5052.03 - Location 15,105,15,1,,23.04374324,15.03309811,,,,,,0.176827482
106,Census Tract 5052.05 - Location 15,106,15,1,,22.45269617,15.06942184,,,,,,0.182403202
107,Census Tract 5052.06 - Location 15,107,15,1,,25.16015946,16.66617001,,,,,,0.201505113
108,Census Tract 5061.01 - Location 15,108,15,1,,17.9637256,10.48991318,,,,,,0.133026628
109,Census Tract 5061.02 - Location 15,109,15,1,,14.87141587,8.245456583,,,,,,0.099255332
110,Census Tract 5062 - Location 15,110,15,1,,22.95689773,13.82508169,,,,,,0.1916753
111,Census Tract 5075 - Location 15,111,15,1,,14.53921133,6.143349237,,,,,,0.065707289
112,Census Tract 5076.01 - Location 15,112,15,1,,12.08695056,5.24979855,,,,,,0.059046627
113,Census Tract 5076.02 - Location 15,113,15,1,,9.032101603,3.887586455,,,,,,0.033726607
114,Census Tract 5077.02 - Location 15,114,15,1,,7.552780348,3.651229746,,,,,,0.037993804
115,Census Tract 5077.03 - Location 15,115,15,1,,13.3049994,6.00755303,,,,,,0.052899089
116,Census Tract 5077.04 - Location 15,116,15,1,,11.71476562,4.394734466,,,,,,0.050488021
117,Census Tract 5078.02 - Location 15,117,15,1,,6.691494333,3.356265644,,,,,,0.032476734
118,Census Tract 5082 - Location 15,118,15,1,,17.50268166,8.870182425,,,,,,0.108011225
119,Census Tract 5090.01 - Location 15,119,15,1,,11.86123764,7.713205325,,,,,,0.105718734
120,Census Tract 5090.02 - Location 15,120,15,1,,17.57517808,11.47902546,,,,,,0.158853454
121,Census Tract 5100 - Location 14,121,14,1,,26.53671211,17.93607416,,,,,,0.263788048
122,Census Tract 5110 - Location 15,122,15,1,,15.40115419,8.767963401,,,,,,0.10871968
123,Census Tract 5120 - Location 15,123,15,1,,17.86908101,11.41226863,,,,,,0.177941288
124,Census Tract 5130.01 - Location 15,124,15,1,,20.8742049,14.46631185,,,,,,0.210103049
125,Census Tract 5130.02 - Location 15,125,15,1,,24.50329514,17.3730048,,,,,,0.213429987
126,Census Tract 5141 - Location 15,126,15,1,,12.83674454,8.707453093,,,,,,0.11106892
127,Census Tract 5142.01 - Location 15,127,15,1,,23.1880724,15.60980786,,,,,,0.169696409
128,Census Tract 5142.02 - Location 15,128,15,1,,18.04682426,12.95371683,,,,,,0.166990908
129,Census Tract 301 - Location 3,129,3,1,,45.84203888,34.03708235,,,,,,0.235174733
130,Census Tract 302 - Location 3,130,3,1,,34.09019272,25.07023207,,,,,,0.258945942
131,Census Tract 304 - Location 3,131,3,1,,24.44755678,16.83710195,,,,,,0.263721899
132,Census Tract 305.01 - Location 3,132,3,1,,26.08355837,16.41648593,,,,,,0.240989906
133,Census Tract 305.03 - Location 3,133,3,1,,25.1006403,17.21490186,,,,,,0.246931029
134,Census Tract 305.05 - Location 3,134,3,1,,26.40586967,18.82637437,,,,,,0.283138727
135,Census Tract 306.01 - Location 3,135,3,1,,31.3829234,21.39935366,,,,,,0.289070393
136,Census Tract 306.02 - Location 3,136,3,1,,33.38848369,22.53441504,,,,,,0.323625166
137,Census Tract 307 - Location 3,137,3,1,,21.42879541,15.90328269,,,,,,0.185999401
138,Census Tract 309.03 - Location 3,138,3,1,,24.1909678,13.16388931,,,,,,0.191603003
139,Census Tract 309.04 - Location 3,139,3,1,,27.28274152,18.65657774,,,,,,0.152742224
140,Census Tract 309.05 - Location 3,140,3,1,,20.98634801,14.64662741,,,,,,0.132382117
141,Census Tract 312.01 - Location 3,141,3,1,,14.02802167,8.580759715,,,,,,0.070419864
142,Census Tract 312.02 - Location 3,142,3,1,,7.837706749,4.263390949,,,,,,0.048040025
143,Census Tract 313.01 - Location 3,143,3,1,,16.13794227,10.14005915,,,,,,0.116233888
144,Census Tract 313.02 - Location 3,144,3,1,,19.70474777,12.92582369,,,,,,0.154078349
145,Census Tract 314 - Location 3,145,3,1,,27.78458461,17.94152793,,,,,,0.172018995
146,Census Tract 8501.01 - Location 7,146,7,1,,30.75715572,19.4935778,,,,,,0.230606165
147,Census Tract 8501.02 - Location 7,147,7,1,,29.00359772,18.98901176,,,,,,0.260312341
148,Census Tract 8502.01 - Location 7,148,7,1,,35.66471174,23.69843464,,,,,,0.347789673
149,Census Tract 8503 - Location 7,149,7,1,,42.30789058,28.32744475,,,,,,0.342491607
150,Census Tract 8504 - Location 7,150,7,1,,48.52572527,33.90421677,,,,,,0.444418624
151,Census Tract 8505 - Location 7,151,7,1,,35.81514349,25.84924551,,,,,,0.347358906
152,Census Tract 8506 - Location 7,152,7,1,,34.20722874,22.04403096,,,,,,0.275728136
153,Census Tract 8507.12 - Location 7,153,7,1,,29.1800991,18.59533501,,,,,,0.219975472
154,Census Tract 8507.13 - Location 7,154,7,1,,27.53081918,17.07545602,,,,,,0.170812126
155,Census Tract 8508.02 - Location 7,155,7,1,,16.40682816,10.84995506,,,,,,0.130847092
156,Census Tract 8509.04 - Location 7,156,7,1,,22.84382444,16.50568658,,,,,,0.188723045
157,Census Tract 8510.01 - Location 7,157,7,1,,27.79903868,18.98830657,,,,,,0.247545144
158,Census Tract 8511 - Location 10,158,10,1,,33.27791827,26.07891407,,,,,,0.376663602
159,Census Tract 8512 - Location 10,159,10,1,,34.02232356,26.8903818,,,,,,0.280187288
160,Census Tract 8513.01 - Location 10,160,10,1,,22.59899337,17.44840494,,,,,,0.261752455
161,Census Tract 8513.02 - Location 7,161,7,1,,25.84626455,18.04054591,,,,,,0.232194245
162,Census Tract 9701 - Location 6,162,6,1,,30.9635058,20.98663405,,,,,,0.263099161
163,Census Tract 9702 - Location 6,163,6,1,,40.794924,29.74303308,,,,,,0.393308467
164,Census Tract 9703 - Location 6,164,6,1,,34.7613929,26.94695985,,,,,,0.39870706
165,Census Tract 9705 - Location 6,165,6,1,,43.91883604,33.6767792,,,,,,0.536901552
166,Census Tract 9706 - Location 6,166,6,1,,45.41567301,34.32878371,,,,,,0.543626755
167,Census Tract 9707.02 - Location 6,167,6,1,,44.26728129,34.79909608,,,,,,0.521079874
168,Census Tract 9708.04 - Location 6,168,6,1,,58.6041015,42.90934596,,,,,,0.595963964
169,Census Tract 9709 - Location 6,169,6,1,,69.67091368,54.24027129,,,,,,0.513116404
170,Census Tract 7402 - Location 14,170,14,1,,12.37342868,7.168658213,,,,,,0.076384706
171,Census Tract 7510.01 - Location 14,171,14,1,,10.64051592,4.990647724,,,,,,0.04985318
172,Census Tract 7510.04 - Location 14,172,14,1,,10.57349129,5.301269636,,,,,,0.062267424
173,Census Tract 7512.01 - Location 14,173,14,1,,8.892636524,3.354563286,,,,,,0.03177071
174,Census Tract 7512.03 - Location 14,174,14,1,,12.03529087,4.66014076,,,,,,0.063432301
175,Census Tract 7513.01 - Location 14,175,14,1,,15.73452261,7.074493536,,,,,,0.095345583
176,Census Tract 7513.02 - Location 14,176,14,1,,14.43454476,9.719925777,,,,,,0.121903682
177,Census Tract 7516 - Location 14,177,14,1,,26.65205984,15.60844891,,,,,,0.229744116
178,Census Tract 7517.01 - Location 14,178,14,1,,14.14272118,6.826251984,,,,,,0.105385877
179,Census Tract 7517.02 - Location 14,179,14,1,,19.387236,11.39775599,,,,,,0.18166339
180,Census Tract 7518.01 - Location 14,180,14,1,,17.24666416,11.46407328,,,,,,0.154383416
181,Census Tract 7518.02 - Location 14,181,14,1,,29.64281116,18.32141831,,,,,,0.220892441
182,Census Tract 7519.03 - Location 14,182,14,1,,22.68752195,13.61159325,,,,,,0.188387433
183,Census Tract 7519.04 - Location 14,183,14,1,,13.59494305,5.709177022,,,,,,0.07955494
184,Census Tract 7520.01 - Location 14,184,14,1,,24.56853019,15.3337725,,,,,,0.240647795
185,Census Tract 7521.01 - Location 14,185,14,1,,27.21715643,15.97580338,,,,,,0.175996419
186,Census Tract 7521.02 - Location 14,186,14,1,,24.06310301,14.95962215,,,,,,0.154415394
187,Census Tract 7522.01 - Location 14,187,14,1,,23.79155199,11.53313446,,,,,,0.132831467
188,Census Tract 7522.02 - Location 14,188,14,1,,17.94931251,11.46677054,,,,,,0.112541963
189,Census Tract 7523.01 - Location 14,189,14,1,,15.12326241,7.072675968,,,,,,0.058035617
190,Census Tract 7523.02 - Location 14,190,14,1,,18.32896185,10.50782013,,,,,,0.125836493
191,Census Tract 7523.03 - Location 14,191,14,1,,19.58742737,13.79934692,,,,,,0.174478959
192,Census Tract 7525.01 - Location 14,192,14,1,,22.48082806,15.17550545,,,,,,0.191800826
193,Census Tract 7525.02 - Location 14,193,14,1,,16.405911,11.31069697,,,,,,0.157400216
194,Census Tract 7526.01 - Location 14,194,14,1,,18.81223902,10.32477347,,,,,,0.125043517
195,Census Tract 7526.02 - Location 14,195,14,1,,17.11222223,9.844627405,,,,,,0.106251933
196,Census Tract 7526.03 - Location 14,196,14,1,,13.76686085,8.427214787,,,,,,0.094050758
197,Census Tract 7528.01 - Location 16,197,16,1,,21.4076505,10.80303857,,,,,,0.129189558
198,Census Tract 7528.02 - Location 8,198,8,1,,17.05351874,10.97450677,,,,,,0.137334917
199,Census Tract 7529 - Location 16,199,16,1,,24.56627562,15.74827849,,,,,,0.161810429
200,Census Tract 7530.01 - Location 14,200,14,1,,25.03129615,16.55692686,,,,,,0.181754292
201,Census Tract 7530.02 - Location 14,201,14,1,,25.7705551,18.72434707,,,,,,0.206200043
202,Census Tract 7668 - Location 14,202,14,1,,28.64930903,21.96615682,,,,,,0.280779563
203,Census Tract 7675 - Location 14,203,14,1,,23.58486383,15.02547305,,,,,,0.203155817
204,Census Tract 7676 - Location 14,204,14,1,,17.73049321,10.99233467,,,,,,0.158443135
205,Census Tract 7707 - Location 8,205,8,1,,17.1514722,14.5276346,,,,,,0.199060667
206,Census Tract 7735 - Location 14,206,14,1,,12.49829862,5.557444491,,,,,,0.083594531
207,Census Tract 7753.02 - Location 14,207,14,1,,18.30042294,14.48337826,,,,,,0.229006846
208,Census Tract 7756 - Location 14,208,14,1,,14.90271767,6.683148929,,,,,,0.08112028
209,Census Tract 1 - Location 4,209,4,1,,46.58169982,44.39042122,,,,,,0.646399314
210,Census Tract 2 - Location 4,210,4,1,,34.86887079,31.55319062,,,,,,0.466320743
211,Census Tract 3 - Location 4,211,4,1,,38.66750286,26.08544413,,,,,,0.334244911
212,Census Tract 4 - Location 4,212,4,1,,55.67235976,38.45469751,,,,,,0.523126809
213,Census Tract 7 - Location 4,213,4,1,,80.0273132,64.9037234,,,,,,0.735970927
214,Census Tract 3011.02 - Location 3,214,3,1,,16.95408292,11.89728654,,,,,,0.175014093
215,Census Tract 3012.01 - Location 12,215,12,1,,23.15911711,17.71051438,,,,,,0.258324806
216,Census Tract 3021 - Location 3,216,3,1,,13.1400761,7.753070511,,,,,,0.105012666
217,Census Tract 3022 - Location 3,217,3,1,,15.13773852,8.380803295,,,,,,0.099388939
218,Census Tract 3024 - Location 3,218,3,1,,15.42316392,8.724168457,,,,,,0.137658853
219,Census Tract 3028.01 - Location 3,219,3,1,,10.2343281,5.519514942,,,,,,0.070153785
220,Census Tract 3028.02 - Location 3,220,3,1,,12.95456818,7.027515091,,,,,,0.096826465
221,Census Tract 3029.01 - Location 3,221,3,1,,7.987971033,4.23970543,,,,,,0.067170419
222,Census Tract 3029.02 - Location 3,222,3,1,,10.23058516,5.764577454,,,,,,0.093513131
223,Census Tract 3031.01 - Location 3,223,3,1,,30.07467479,17.34937827,,,,,,0.222839402
224,Census Tract 3031.02 - Location 3,224,3,1,,18.37318807,11.74523554,,,,,,0.171472652
225,Census Tract 3032.01 - Location 3,225,3,1,,31.84157661,19.63535351,,,,,,0.29037821
226,Census Tract 3032.03 - Location 3,226,3,1,,31.54395922,19.82702368,,,,,,0.279622106
227,Census Tract 3032.04 - Location 3,227,3,1,,32.35872605,20.55385706,,,,,,0.297153222
228,Census Tract 3033 - Location 12,228,12,1,,30.87037186,23.14549096,,,,,,0.265395264
229,Census Tract 3034 - Location 12,229,12,1,,27.54177361,20.51390301,,,,,,0.262764361
230,Census Tract 3035.02 - Location 3,230,3,1,,30.72644792,21.73481337,,,,,,0.286199284
231,Census Tract 3036.03 - Location 3,231,3,1,,25.46105289,15.87602729,,,,,,0.251718859
232,Census Tract 3037 - Location 3,232,3,1,,16.81398778,10.35451779,,,,,,0.162301585
233,Census Tract 3041.01 - Location 1,233,1,1,,38.08948326,22.54939855,,,,,,0.290677651
234,Census Tract 3041.02 - Location 1,234,1,1,,41.54002427,24.6410591,,,,,,0.321135338
235,Census Tract 3042.01 - Location 1,235,1,1,,31.03111894,16.70781517,,,,,,0.200546571
236,Census Tract 3042.02 - Location 1,236,1,1,,38.8376127,21.15553665,,,,,,0.255512171
237,Census Tract 3051 - Location 3,237,3,1,,35.92847127,23.1823997,,,,,,0.286091399
238,Census Tract 3052 - Location 3,238,3,1,,27.26575068,17.89993308,,,,,,0.198437382
239,Census Tract 3053 - Location 3,239,3,1,,20.22363913,12.02733545,,,,,,0.16154917
240,Census Tract 3063 - Location 3,240,3,1,,4.194102296,2.392430184,,,,,,0.040078907
241,Census Tract 3064 - Location 3,241,3,1,,6.338294862,2.737422878,,,,,,0.033180674
242,Census Tract 3065 - Location 3,242,3,1,,17.73095512,9.10311407,,,,,,0.133967906
243,Census Tract 6021 - Location 5,243,5,1,,13.45815447,5.092661379,,,,,,0.065075959
244,Census Tract 6023.03 - Location 5,244,5,1,,15.74433838,6.447987293,,,,,,0.085571363
245,Census Tract 6030.01 - Location 5,245,5,1,,17.12659949,10.21361598,,,,,,0.124441439
246,Census Tract 6030.03 - Location 5,246,5,1,,21.11541357,13.64346874,,,,,,0.182858628
247,Census Tract 6030.04 - Location 5,247,5,1,,20.36500954,9.765362953,,,,,,0.135211938
248,Census Tract 6040.01 - Location 5,248,5,1,,25.21877247,20.08732488,,,,,,0.318738005
249,Census Tract 6051.03 - Location 9,249,9,1,,15.13101499,7.549067019,,,,,,0.086954045
250,Census Tract 6051.04 - Location 9,250,9,1,,22.01469474,12.49070425,,,,,,0.121332504
251,Census Tract 6068.05 - Location 5,251,5,1,,22.15168044,13.96178707,,,,,,0.155164613
252,Census Tract 9501 - Location 3,252,3,1,,58.9173634,45.76591836,,,,,,0.348329831
253,Census Tract 9502 - Location 3,253,3,1,,73.08915999,55.89925492,,,,,,0.245604879
254,Census Tract 9503 - Location 19,254,19,1,,72.59394712,56.33594438,,,,,,0.557780133
255,Census Tract 9504 - Location 19,255,19,1,,85.57752668,65.21772182,,,,,,0.419150507
256,Census Tract 9505 - Location 19,256,19,1,,89.6617522,68.31024206,,,,,,0.426770422
257,Census Tract 7001.01 - Location 9,257,9,1,,16.65515366,9.828713637,,,,,,0.132625987
258,Census Tract 7001.03 - Location 9,258,9,1,,19.09369824,9.695496472,,,,,,0.093373795
259,Census Tract 7002.04 - Location 13,259,13,1,,24.08979227,11.52880152,,,,,,0.127612598
260,Census Tract 7002.06 - Location 9,260,9,1,,21.54945646,11.95476964,,,,,,0.164617007
261,Census Tract 7002.08 - Location 13,261,13,1,,21.33791544,10.04685648,,,,,,0.118388387
262,Census Tract 7003.06 - Location 13,262,13,1,,11.7321124,4.167682245,,,,,,0.045769214
263,Census Tract 7003.10 - Location 13,263,13,1,,11.32705033,3.646706431,,,,,,0.041622218
264,Census Tract 7004 - Location 13,264,13,1,,19.9307132,10.02391913,,,,,,0.130033918
265,Census Tract 7005 - Location 20,265,20,1,,26.22826437,14.60596663,,,,,,0.230245634
266,Census Tract 7006.04 - Location 20,266,20,1,,14.26542807,7.251330659,,,,,,0.103251746
267,Census Tract 7006.08 - Location 20,267,20,1,,13.52078565,6.093803174,,,,,,0.070173412
268,Census Tract 7006.11 - Location 13,268,13,1,,15.24658311,5.731435693,,,,,,0.080644687
269,Census Tract 7006.13 - Location 13,269,13,1,,12.6766063,5.510635992,,,,,,0.068780996
270,Census Tract 7006.14 - Location 13,270,13,1,,10.77968637,4.122494124,,,,,,0.040327714
271,Census Tract 7006.16 - Location 20,271,20,1,,9.290670216,3.731634593,,,,,,0.05266321
272,Census Tract 7007.10 - Location 20,272,20,1,,13.37034724,5.540334054,,,,,,0.063039502
273,Census Tract 7008.24 - Location 20,273,20,1,,8.355170045,3.693972086,,,,,,0.05020138
274,Census Tract 7008.35 - Location 13,274,13,1,,8.27298142,2.588377554,,,,,,0.023824574
275,Census Tract 7009.03 - Location 20,275,20,1,,12.36024195,5.228058226,,,,,,0.071296968
276,Census Tract 7012.12 - Location 9,276,9,1,,13.71558412,6.328017104,,,,,,0.081636144
277,Census Tract 7013.06 - Location 9,277,9,1,,9.139206275,3.454531472,,,,,,0.042539771
278,Census Tract 7013.07 - Location 9,278,9,1,,8.876903076,4.127938014,,,,,,0.058801269
279,Census Tract 7013.08 - Location 9,279,9,1,,7.492186467,2.952104629,,,,,,0.029030871
280,Census Tract 7013.15 - Location 9,280,9,1,,5.189221117,1.546700391,,,,,,0.00384289
281,Census Tract 7013.16 - Location 9,281,9,1,,7.616987267,3.273816289,,,,,,0.043170647
282,Census Tract 7013.17 - Location 9,282,9,1,,10.95211861,4.457369717,,,,,,0.04415035
283,Census Tract 7014.08 - Location 9,283,9,1,,12.30923256,6.386932214,,,,,,0.087922839
284,Census Tract 7014.09 - Location 9,284,9,1,,18.79022175,9.623388349,,,,,,0.117155302
285,Census Tract 7014.15 - Location 9,285,9,1,,19.37626713,8.780810254,,,,,,0.09911254
286,Census Tract 8002.06 - Location 19,286,19,1,,23.52037562,18.40178195,,,,,,0.22658283
287,Census Tract 8002.12 - Location 9,287,9,1,,20.92090488,15.77472199,,,,,,0.189871586
288,Census Tract 8004.10 - Location 19,288,19,1,,28.7117324,18.10274428,,,,,,0.191248025
