"","def_zip","n","zip_char"
"3732","91910",1,"""91910"""
"3733","91911",1,"""91911"""
"3734","91916",1,"""91916"""
"3735","91935",1,"""91935"""
"3736","91977",1,"""91977"""
"3737","92020",1,"""92020"""
"3738","92021",2,"""92021"""
"3739","92024",2,"""92024"""
"3740","92058",1,"""92058"""
"3741","92085",2,"""92085"""
"3742","92110",1,"""92110"""
"3743","92113",1,"""92113"""
"3744","92114",5,"""92114"""
"3745","92115",5,"""92115"""
"3746","92120",1,"""92120"""
"3747","92127",1,"""92127"""
"3748","92154",1,"""92154"""
"3749","92174",1,"""92174"""
"3750","92236",1,"""92236"""
"3751","92307",1,"""92307"""
"3752","92324",2,"""92324"""
"3753","92335",1,"""92335"""
"3754","92345",2,"""92345"""
"3755","92346",1,"""92346"""
"3756","92374",1,"""92374"""
"3757","92376",2,"""92376"""
"3758","92392",1,"""92392"""
"3759","92394",2,"""92394"""
"3760","92395",3,"""92395"""
"3761","92404",1,"""92404"""
"3762","92501",1,"""92501"""
"3763","92503",1,"""92503"""
"3764","92532",2,"""92532"""
"3765","92553",3,"""92553"""
"3766","92557",1,"""92557"""
"3767","92592",1,"""92592"""
"3768","92626",1,"""92626"""
"3769","92627",1,"""92627"""
"3770","92630",1,"""92630"""
"3771","92644",2,"""92644"""
"3772","92647",1,"""92647"""
"3773","92648",3,"""92648"""
"3774","92655",1,"""92655"""
"3775","92656",1,"""92656"""
"3776","92683",1,"""92683"""
"3777","92780",1,"""92780"""
"3778","92805",2,"""92805"""
"3779","92806",1,"""92806"""
"3780","92807",1,"""92807"""
"3781","92821",1,"""92821"""
"3782","92833",1,"""92833"""
"3783","92842",1,"""92842"""
"3784","92843",2,"""92843"""
"3785","92868",1,"""92868"""
"3786","92882",1,"""92882"""
"3787","93010",1,"""93010"""
"3788","93021",1,"""93021"""
"3789","93065",1,"""93065"""
"3790","93103",2,"""93103"""
"3791","93230",3,"""93230"""
"3792","93245",1,"""93245"""
"3793","93277",1,"""93277"""
"3794","93301",1,"""93301"""
"3795","93302",2,"""93302"""
"3796","93304",4,"""93304"""
"3797","93305",2,"""93305"""
"3798","93307",1,"""93307"""
"3799","93309",2,"""93309"""
"3800","93311",1,"""93311"""
"3801","93312",1,"""93312"""
"3802","93313",1,"""93313"""
"3803","93426",1,"""93426"""
"3804","93454",1,"""93454"""
"3805","93458",1,"""93458"""
"3806","93535",2,"""93535"""
"3807","93536",1,"""93536"""
"3808","93555",1,"""93555"""
"3809","93705",3,"""93705"""
"3810","93722",2,"""93722"""
"3811","93725",1,"""93725"""
"3812","93726",1,"""93726"""
"3813","93905",1,"""93905"""
"3814","93906",2,"""93906"""
"3815","93955",1,"""93955"""
"3816","94062",1,"""94062"""
"3817","94102",2,"""94102"""
"3818","94109",1,"""94109"""
"3819","94116",1,"""94116"""
"3820","94117",1,"""94117"""
"3821","94123",2,"""94123"""
"3822","94135",1,"""94135"""
"3823","94401",1,"""94401"""
"3824","94501",3,"""94501"""
"3825","94509",1,"""94509"""
"3826","94520",1,"""94520"""
"3827","94531",2,"""94531"""
"3828","94533",2,"""94533"""
"3829","94536",1,"""94536"""
"3830","94539",1,"""94539"""
"3831","94549",1,"""94549"""
"3832","94553",1,"""94553"""
"3833","94560",1,"""94560"""
"3834","94565",4,"""94565"""
"3835","94578",2,"""94578"""
"3836","94580",1,"""94580"""
"3837","94581",1,"""94581"""
"3838","94587",2,"""94587"""
"3839","94589",1,"""94589"""
"3840","94590",2,"""94590"""
"3841","94591",1,"""94591"""
"3842","94602",2,"""94602"""
"3843","94603",1,"""94603"""
"3844","94605",2,"""94605"""
"3845","94606",2,"""94606"""
"3846","94607",3,"""94607"""
"3847","94609",1,"""94609"""
"3848","94612",2,"""94612"""
"3849","94619",1,"""94619"""
"3850","94621",2,"""94621"""
"3851","94801",1,"""94801"""
"3852","94804",1,"""94804"""
"3853","94806",1,"""94806"""
"3854","94941",1,"""94941"""
"3855","95015",1,"""95015"""
"3856","95035",1,"""95035"""
"3857","95054",1,"""95054"""
"3858","95060",1,"""95060"""
"3859","95111",1,"""95111"""
"3860","95118",2,"""95118"""
"3861","95123",1,"""95123"""
"3862","95133",1,"""95133"""
"3863","95203",4,"""95203"""
"3864","95206",1,"""95206"""
"3865","95207",1,"""95207"""
"3866","95242",1,"""95242"""
"3867","95301",1,"""95301"""
"3868","95326",1,"""95326"""
"3869","95350",9,"""95350"""
"3870","95355",1,"""95355"""
"3871","95367",1,"""95367"""
"3872","95376",1,"""95376"""
"3873","95377",3,"""95377"""
"3874","95389",1,"""95389"""
"3875","95407",1,"""95407"""
"3876","95601",1,"""95601"""
"3877","95610",1,"""95610"""
"3878","95624",1,"""95624"""
"3879","95630",1,"""95630"""
"3880","95631",1,"""95631"""
"3881","95660",3,"""95660"""
"3882","95662",1,"""95662"""
"3883","95670",2,"""95670"""
"3884","95687",4,"""95687"""
"3885","95691",2,"""95691"""
"3886","95758",2,"""95758"""
"3887","95814",3,"""95814"""
"3888","95815",3,"""95815"""
"3889","95820",1,"""95820"""
"3890","95821",1,"""95821"""
"3891","95823",5,"""95823"""
"3892","95826",1,"""95826"""
"3893","95828",2,"""95828"""
"3894","95832",1,"""95832"""
"3895","95833",3,"""95833"""
"3896","95834",1,"""95834"""
"3897","95842",1,"""95842"""
"3898","95843",1,"""95843"""
"3899","95928",1,"""95928"""
"3900","95959",1,"""95959"""
"3901","96021",1,"""96021"""
"3902","96055",1,"""96055"""
"3903","96707",1,"""96707"""
"3904","96712",1,"""96712"""
"3905","96771",1,"""96771"""
"3906","96813",1,"""96813"""
"3907","96815",1,"""96815"""
"3908","96816",1,"""96816"""
"3909","96817",2,"""96817"""
"3910","96818",1,"""96818"""
"3911","97003",1,"""97003"""
"3912","97007",1,"""97007"""
"3913","97203",1,"""97203"""
"3914","97206",1,"""97206"""
"3915","97218",1,"""97218"""
"3916","97220",1,"""97220"""
"3917","97233",1,"""97233"""
"3918","97504",1,"""97504"""
"3919","98002",1,"""98002"""
"3920","98003",1,"""98003"""
"3921","98007",1,"""98007"""
"3922","98032",1,"""98032"""
"3923","98036",1,"""98036"""
"3924","98037",1,"""98037"""
"3925","98047",1,"""98047"""
"3926","98075",1,"""98075"""
"3927","98092",1,"""98092"""
"3928","98100",7,"""98100"""
"3929","98105",1,"""98105"""
"3930","98108",1,"""98108"""
"3931","98118",1,"""98118"""
"3932","98124",1,"""98124"""
"3933","98125",1,"""98125"""
"3934","98133",1,"""98133"""
"3935","98155",1,"""98155"""
"3936","98168",1,"""98168"""
"3937","98203",1,"""98203"""
"3938","98248",1,"""98248"""
"3939","98252",1,"""98252"""
"3940","98294",1,"""98294"""
"3941","98405",1,"""98405"""
"3942","98406",1,"""98406"""
"3943","98444",1,"""98444"""
"3944","98498",4,"""98498"""
"3945","98503",1,"""98503"""
"3946","98542",1,"""98542"""
"3947","98607",2,"""98607"""
"3948","98632",1,"""98632"""
"3949","98665",1,"""98665"""
"3950","98801",3,"""98801"""
"3951","98802",1,"""98802"""
"3952","98926",1,"""98926"""
"3953","99224",1,"""99224"""
"3954","99301",1,"""99301"""
"3955","99336",1,"""99336"""
"3956","99362",1,"""99362"""
"3957","99503",1,"""99503"""
"3958","99507",1,"""99507"""
"3959","99515",1,"""99515"""
"3960","99516",1,"""99516"""
"3961","99517",1,"""99517"""
"3962","99611",1,"""99611"""
"3963","99623",1,"""99623"""
"3964","99669",1,"""99669"""
